"Gene","ModuleColor","kME_blue","p.kME_blue","GS_Activation_Status.Activated","PValue"
"IKBIP","blue",-0.931275814061569,2.98256855602445e-18,0.876236068461335,1.30344641346552e-13
"ZFYVE19","blue",-0.73900090415328,5.17328080887414e-08,0.329636914201359,0.0377876528979838
"ARIH1","blue",0.803926996950336,4.19094671557635e-10,-0.57531501893159,0.000102980089758367
"APBB1","blue",0.873867422668074,1.82894711751553e-13,-0.801177147011687,5.32138925592102e-10
"ILK","blue",-0.954476482592042,1.4602619150671e-21,0.81233892447453,1.97096091985628e-10
"TAF10","blue",0.78251565727729,2.45374914853845e-09,-0.569966974309907,0.00012345425282978
"GARRE1","blue",0.896549637489341,5.19077734038551e-15,-0.876958879668033,1.17382481481455e-13
"RIC3","blue",0.829559870099716,3.71535410790234e-11,-0.805264064772119,3.72644223725717e-10
"CDYL2","blue",-0.799779660142504,5.99955340758173e-10,0.685841555994298,1.03946882647078e-06
"LEO1","blue",-0.894277235412423,7.68543311055802e-15,0.902609296402977,1.74072319392544e-15
"TMX3","blue",-0.907093351029439,7.39923172986102e-16,0.561388429077881,0.000164071088427146
"NDEL1","blue",0.966940615076954,3.7296998064374e-24,-0.723237662946767,1.35234207415213e-07
"COG1","blue",0.855006730012367,2.17512298216351e-12,-0.93955694154988,2.79748577154144e-19
"FAM111A","blue",-0.902360197636379,1.82322550342647e-15,0.725082410096155,1.2126062979481e-07
"C18orf54","blue",-0.922394107549436,2.77584812129253e-17,0.885729372987066,3.1176011712696e-14
"DCTN5","blue",-0.825319028729109,5.69801753779631e-11,0.790662723797714,1.28307692905773e-09
"TSC22D4","blue",-0.795102070856338,8.90354458651272e-10,0.413580617568342,0.00798484333694118
"SLC27A4","blue",-0.909231696082662,4.84543300818037e-16,0.581156091273313,8.41714925279092e-05
"ENDOG","blue",-0.729561235549308,9.27113152948955e-08,0.390594425108764,0.0127070738846828
"HDHD2","blue",-0.881673662182167,5.8306028776555e-14,0.673283764527601,1.93103557868531e-06
"CDK12","blue",0.852142965234013,3.0724523767253e-12,-0.484896138890799,0.00151897588937208
"MYO5B","blue",-0.749657837471359,2.59704834736418e-08,0.261215709907465,0.103505082342142
"TRIM68","blue",-0.720576120058746,1.58040430872084e-07,0.285914989264747,0.0736972845478045
"ZNF668","blue",-0.830864387060368,3.24972961701171e-11,0.912331557398272,2.57395168649856e-16
"KLHL26","blue",0.740835998566949,4.60531813275719e-08,-0.278193473984335,0.0821836938055746
"ANKRD11","blue",0.744254506875312,3.69868229389025e-08,-0.581244090995965,8.39136599550937e-05
"TUBA1A","blue",0.817716935085882,1.19271394682014e-10,-0.450209873675851,0.00355726805200383
"ZNF701","blue",-0.764535194849323,9.35290912807485e-09,0.226608656315159,0.159688232039192
"ZNF526","blue",-0.849791270321771,4.0581920098202e-12,0.35983973243828,0.0225689283792956
"TRAPPC9","blue",0.858435018170532,1.42445040171516e-12,-0.745325351116984,3.4507644174706e-08
"TLCD3A","blue",-0.80614164572805,3.44822799100376e-10,0.849313848576811,4.29156488061072e-12
"GLOD4","blue",0.744874780729698,3.55313401555557e-08,-0.468506433727931,0.00229583419158466
"CDK2AP2","blue",-0.953021816481357,2.62096487755806e-21,0.809211484274555,2.62037836894246e-10
"TMEM68","blue",-0.921027238997281,3.82123107370949e-17,0.797125436683829,7.51531149070302e-10
"SRRM2","blue",0.933848629694896,1.4777496897043e-18,-0.744989814185457,3.52673347095046e-08
"BEST1","blue",0.933551342311182,1.60495454719195e-18,-0.8434746685126,8.37588901975759e-12
"SPINDOC","blue",-0.851497775094463,3.31776680527811e-12,0.959123817991948,1.96556912776153e-22
"CTNNB1","blue",0.890098564118219,1.54603007394785e-14,-0.595544647655343,5.03632853341809e-05
"FADD","blue",-0.736382815906936,6.09684832045445e-08,0.524669366830883,0.000509888396200864
"SAC3D1","blue",-0.924958796784142,1.49953656759351e-17,0.818112113107582,1.14875306940906e-10
"SF1","blue",0.982810703672503,1.71627512220411e-29,-0.778200424572046,3.42112856111299e-09
"NUDT16L1","blue",0.900901791116995,2.38512858434901e-15,-0.835433548438415,2.01471963180284e-11
"UBTD2","blue",-0.885823530353531,3.07175975934166e-14,0.627089096862531,1.49187423188544e-05
"DNAJC7","blue",0.852344251681221,2.99947353093706e-12,-0.390213920211788,0.012801835111185
"IRF2BP2","blue",0.934730193934329,1.15417312128126e-18,-0.64863930501344,5.99785925095037e-06
"MGAT2","blue",-0.742058658550261,4.25966777133087e-08,0.547688067218009,0.000254353776999881
"IRF2","blue",-0.921604290862053,3.34125587020828e-17,0.545885197990319,0.000269082875575384
"FILIP1L","blue",0.918392193627915,6.96438021068961e-17,-0.578610155641999,9.19489420673534e-05
"CDKN2AIP","blue",0.769391339977251,6.59376988708371e-09,-0.706784245141035,3.44794253079615e-07
"TSPAN5","blue",-0.952342905007404,3.42200377897128e-21,0.834525784843676,2.21801226218341e-11
"ZBTB5","blue",0.853803739951013,2.51699358112034e-12,-0.654372799739206,4.64999240961711e-06
"MAPDA","blue",-0.967430593460994,2.82037752838375e-24,0.74441196289831,3.66121926083289e-08
"CEP120","blue",0.773963547756511,4.70772055498553e-09,-0.782205719843279,2.51365240071815e-09
"HNRNPH1","blue",0.980121571337549,2.65382244671502e-28,-0.764624778450248,9.29348959692544e-09
"XPO6","blue",0.773648273536224,4.81957256058147e-09,-0.32979703603826,0.0376890841089422
"TBC1D10B","blue",-0.947221787653106,2.27528710035714e-20,0.849676364623715,4.11324590806097e-12
"LMAN2","blue",-0.803834413469983,4.22503584476316e-10,0.686390685504316,1.01099292498464e-06
"NPIPB3","blue",0.847561778524355,5.26043460339448e-12,-0.622493811370418,1.79597833123765e-05
"SIN3A","blue",0.747189716640732,3.05562953848368e-08,-0.368815893294752,0.0191878525622836
"MMGT1","blue",0.827360881360661,4.64439526120352e-11,-0.500711499619357,0.000999699420088643
"GPR183","blue",0.884020264831551,4.07031396471854e-14,-0.832649296921705,2.70070401312764e-11
"INO80E","blue",-0.718657515220862,1.76637424793749e-07,0.16683368947958,0.303515593255441
"HIC2","blue",0.880959270351311,6.49500028371369e-14,-0.901693864685069,2.06239637053967e-15
"DUS1L","blue",0.822315561575097,7.66090176545414e-11,-0.463269675339804,0.00260874854644506
"LIMS1","blue",-0.825590907201802,5.54583117506749e-11,0.614984344452448,2.41679525129347e-05
"TRIM56","blue",-0.735532076459403,6.42847224117811e-08,0.239916792773001,0.135928138087809
"OTUD3","blue",0.86185384998951,9.2358139349795e-13,-0.771609761372681,5.60475723005626e-09
"IFFO2","blue",0.774362536197607,4.56963699063423e-09,-0.410736073346178,0.00847193767053903
"CHD3","blue",0.81778982328475,1.18448900326933e-10,-0.730283341984092,8.87404992873472e-08
"CCDC144A","blue",0.861203599532846,1.00380256598238e-12,-0.689762477300489,8.51341118299537e-07
"PDCD6IP","blue",-0.764094714597778,9.65025519472839e-09,0.21376505577376,0.185347752188416
"GLB1","blue",-0.892608554765208,1.01948391749378e-14,0.825526708981906,5.58141939757511e-11
"FOS","blue",0.800322731727785,5.72695090579718e-10,-0.325620528529489,0.0403297434937933
"TMED10","blue",-0.809524586742538,2.54731819223745e-10,0.700560224247851,4.83314172280471e-07
"PYM1","blue",-0.900743795650924,2.45495105409659e-15,0.799285445010773,6.25812533808814e-10
"KRT72","blue",0.753196422791796,2.05023879424646e-08,-0.743660204030548,3.84331648516021e-08
"GTSF1","blue",-0.89640289397865,5.32546131004725e-15,0.854515554465135,2.30907201511203e-12
"ZNF16","blue",-0.796337682970137,8.02981277686278e-10,0.405764626249914,0.00938456119008676
"RASA4B","blue",0.788660820346272,1.50860821482725e-09,-0.602730828686311,3.86067874487844e-05
"POLH","blue",-0.967605531345609,2.54991588194471e-24,0.816364262899807,1.35540257883741e-10
"CEL","blue",-0.731710601622401,8.13521248471588e-08,0.576498619311344,9.88869686652505e-05
"RIOX2","blue",-0.940728063721233,1.94889704034154e-19,0.889581822422151,1.68230756936487e-14
"MSANTD4","blue",-0.934450005573084,1.24895025678555e-18,0.546289526717775,0.000265714464304477
"S1PR1","blue",0.726004138037567,1.14791945739258e-07,-0.636375014848175,1.0160529116607e-05
"C1GALT1C1","blue",-0.969988644459164,6.09512146773819e-25,0.763159618976344,1.03109072097375e-08
"TRIM8","blue",0.806042484003425,3.47866195961395e-10,-0.749510297472723,2.6225535068263e-08
"JUNB","blue",0.745990064042364,3.30473708387649e-08,-0.24974965209584,0.120133638238291
"ZDHHC16","blue",-0.895637082740908,6.08339807816908e-15,0.859684318881008,1.21747214254941e-12
"CHD7","blue",0.739312365837088,5.07251387610226e-08,-0.50808961712153,0.000816753847060633
"TPPP","blue",0.70285937048119,4.27054227226056e-07,-0.54983618022539,0.000237753489568733
"NAT1","blue",-0.909775132687531,4.34395563967402e-16,0.888605355885029,1.97123705611868e-14
"ZNF524","blue",-0.905738332557721,9.62521595664927e-16,0.633874580827097,1.12816567112959e-05
"PTGER4","blue",0.803451457504915,4.36881237898136e-10,-0.281507225977462,0.0784530423977572
"ENC1","blue",0.901488691710975,2.14179819064675e-15,-0.549275451905221,0.000241989911922206
"LRRC34","blue",-0.820434418245095,9.19565528281019e-11,0.715005161390821,2.17760239469769e-07
"METTL18","blue",-0.75193322677272,2.23178589025375e-08,0.343321597492715,0.0300897907877065
"COL8A2","blue",0.846513591705429,5.93451783558481e-12,-0.862666859798449,8.31743281581511e-13
"FRMD5","blue",-0.932404795778636,2.19905276216376e-18,0.808028641436764,2.91445196956286e-10
"JMJD1C","blue",0.97573382603622,1.13026424930472e-26,-0.748000039590474,2.89736828051136e-08
"RAB33B","blue",0.905680180373066,9.73361004162244e-16,-0.863800754781658,7.17901603880124e-13
"SMN1","blue",0.886558740366103,2.73501488242496e-14,-0.81972120407273,9.8494009949815e-11
"NME6","blue",-0.858785121805726,1.36333902571632e-12,0.387865442135655,0.0134000824272158
"SLFN12","blue",-0.796030032830841,8.23953789100684e-10,0.680527742897083,1.35588319859893e-06
"TEFM","blue",-0.806674229918817,3.28898623448106e-10,0.595808697469489,4.98793485809508e-05
"TP53RK","blue",-0.745384778766797,3.43746897627098e-08,0.216423905023913,0.179809590887232
"GTPBP2","blue",-0.904466666908967,1.2275884921675e-15,0.822870456250851,7.25621704484463e-11
"CARNS1","blue",0.855166078550782,2.13325831378426e-12,-0.904128950111153,1.3087613705627e-15
"PPP1CA","blue",-0.904402130152146,1.24272415533992e-15,0.931860974042661,2.54843101573398e-18
"RAD9A","blue",-0.852062197852867,3.1022014692594e-12,0.52635220094951,0.00048542052855465
"ZNF738","blue",-0.87089389377932,2.77174967118967e-13,0.706135885706501,3.57283855131616e-07
"FUT10","blue",-0.761353003144153,1.17081770134201e-08,0.370778327039947,0.0185082700632276
"MUS81","blue",-0.94464597509618,5.50081592981963e-20,0.647570724908741,6.28558294419115e-06
"NAA16","blue",0.87208117807738,2.35071762918482e-13,-0.895419761955276,6.31631962360006e-15
"PDP2","blue",-0.878033378918449,1.00334636968507e-13,0.860781024077058,1.05939603994428e-12
"SP3","blue",0.937424758340161,5.30504797786742e-19,-0.671687428935794,2.08479843815552e-06
"ZNF621","blue",-0.956414010585901,6.49956992634843e-22,0.722068012654575,1.44852219233397e-07
"KAT5","blue",0.755431029476233,1.76230409279944e-08,-0.502274150963864,0.000958169282192853
"RELA","blue",0.948106197743053,1.66324270566534e-20,-0.671711248303305,2.08242354573645e-06
"HPSE","blue",-0.897577070688536,4.3338350445742e-15,0.838000678105767,1.5302831988826e-11
"KDM2A","blue",0.951087472236542,5.54718458316084e-21,-0.863413783154533,7.54996417788843e-13
"ESRRA","blue",-0.8171432065039,1.25934708930816e-10,0.783387744325236,2.2922650085257e-09
"ZBTB21","blue",0.7846245319463,2.08019105135935e-09,-0.229327049240231,0.154605531955855
"ARV1","blue",-0.906867935724966,7.73230571530021e-16,0.758925751874751,1.38639936348457e-08
"FKBP2","blue",-0.82029992780127,9.31573606239014e-11,0.440990342031775,0.00439649623217048
"CHD2","blue",0.95455991394854,1.41127108009463e-21,-0.858731188298477,1.37258999356851e-12
"NUDT4","blue",0.81355405887609,1.76198339161669e-10,-0.309520773819184,0.0519520171169015
"RCE1","blue",0.958046599725268,3.19191784628922e-22,-0.6159322027968,2.32888431289544e-05
"EIF1","blue",0.880157361851887,7.32539737177231e-14,-0.438235749748365,0.00467851909015672
"PLK3","blue",0.950464715289206,7.01623138114877e-21,-0.709566635197974,2.95646179319389e-07
"RBM4","blue",0.961410629208426,6.71561601056415e-23,-0.801373687714692,5.23197585949986e-10
"CEP19","blue",-0.908891196441828,5.18692830087016e-16,0.515250639344609,0.00066832577815336
"SLC25A30","blue",0.856082001496373,1.90692465453435e-12,-0.721150226495442,1.52838962067278e-07
"SLC16A13","blue",-0.850298843386423,3.82317343972426e-12,0.587952308821496,6.62411218809303e-05
"SNHG11","blue",0.766644273982531,8.04374674771563e-09,-0.672335186474474,2.02109448426185e-06
"LIG4","blue",-0.912039767652899,2.73457888753558e-16,0.49294442906557,0.00123077400510253
"MSL2","blue",0.886656984351805,2.6927434376801e-14,-0.744441618430362,3.65420299390788e-08
"B4GAT1","blue",-0.941771523144676,1.40349086005648e-19,0.642552267580683,7.81396581044113e-06
"NR1D2","blue",0.838797180819068,1.40375579067006e-11,-0.937929492083603,4.56867794894176e-19
"GPR171","blue",-0.920207468043925,4.61593025265983e-17,0.666443698809179,2.67276469802274e-06
"TRAF6","blue",0.91675931320008,1.0001357810855e-16,-0.804129015545911,4.11745437292755e-10
"ZNF654","blue",-0.929975024082676,4.21043842803121e-18,0.699625062923724,5.08098186502113e-07
"FAM131A","blue",0.807736608701417,2.99166317468075e-10,-0.764043310225076,9.68552355504145e-09
"DDIT3","blue",0.903855787950533,1.37809004609203e-15,-0.617946281674258,2.15169362435565e-05
"MED16","blue",-0.8807240102008,6.72895057397117e-14,0.774982747156407,4.36246787981318e-09
"EIF1AD","blue",0.863574963446234,7.39332189970043e-13,-0.592815634634196,5.56208503467175e-05
"PPP2R2D","blue",0.859898792207253,1.18491463104327e-12,-0.913299304834569,2.1025587955872e-16
"CABP4","blue",0.88237713092871,5.23925450858598e-14,-0.7665002192879,8.12742527772011e-09
"B3GALT6","blue",-0.750884861418313,2.39369486843426e-08,0.239811158939626,0.136105783689481
"ZNF613","blue",-0.835322738802973,2.03856420069125e-11,0.368546001726986,0.0192829315751848
"SLC35A4","blue",-0.901262142472408,2.23281438182415e-15,0.89794062276028,4.06393335954784e-15
"CSTF3","blue",-0.881757152272417,5.75727139262993e-14,0.836330389843679,1.83113134372038e-11
"CCDC57","blue",0.909215116883547,4.86155764969852e-16,-0.867021245250319,4.69182748149475e-13
"B3GNT4","blue",0.783031863322807,2.35692692352486e-09,-0.769622058717279,6.48380569183533e-09
"SPRYD4","blue",0.905190000660914,1.06941133884897e-15,-0.91226632803047,2.60906824778125e-16
"PHLDB3","blue",0.959208743588106,1.89081060031852e-22,-0.800961065193208,5.42133983083879e-10
"VSIG10","blue",-0.74649271763601,3.19814856698609e-08,0.73763917020004,5.63606284565128e-08
"PNMA1","blue",0.808782264569499,2.7237225178159e-10,-0.713403866389566,2.38446767676047e-07
"SEC24C","blue",-0.91530562863186,1.37184971239321e-16,0.782004380011369,2.55329450076192e-09
"FBXO46","blue",-0.776397813612488,3.92212363674207e-09,0.681401276780832,1.29841377779677e-06
"ZDHHC13","blue",-0.911419219928286,3.10813397992068e-16,0.887663921787607,2.29350995580795e-14
"EPS8L2","blue",-0.73881265211803,5.23508399386721e-08,0.634935555018157,1.079279694753e-05
"GATD1","blue",-0.86127717191562,9.94408122588947e-13,0.560973747653994,0.00016630974296878
"CASKIN2","blue",-0.838775594843552,1.40705143664725e-11,0.743813308654937,3.80556143591066e-08
"ENSG00000177340.5","blue",0.861829748981877,9.26443991266117e-13,-0.681781874766595,1.27408401908011e-06
"NAP1L5","blue",0.860963288638982,1.03507198769636e-12,-0.392497666279299,0.0122419822022882
"ZBTB33","blue",0.860509436548575,1.09663864391029e-12,-0.869693692812838,3.26869230716264e-13
"SLC25A22","blue",-0.813387517850707,1.78934447339713e-10,0.929220972015033,5.1264403370537e-18
"JUN","blue",0.85943834261584,1.2558457277364e-12,-0.46562826344868,0.00246346463635387
"THAP5","blue",-0.736864426772572,5.91622670328418e-08,0.272087231790434,0.0894182241183864
"HNRNPA0","blue",0.753330593106223,2.03178511196532e-08,-0.220018834124996,0.172510787598462
"ZNF620","blue",-0.904485132702722,1.22328981316753e-15,0.628095032676452,1.43193253660274e-05
"TMEM187","blue",-0.787556342747967,1.64836641541373e-09,0.403854900017173,0.00975685162192981
"ZNF619","blue",-0.721480399738764,1.49919882971745e-07,0.162334753734509,0.316924964360592
"ARL6IP6","blue",-0.867823619029239,4.21280908976192e-13,0.60376581724601,3.71369038016779e-05
"RPS27","blue",0.860317634340957,1.12367746856443e-12,-0.875397918723589,1.47057933180323e-13
"LCORL","blue",-0.707008565371199,3.40568003455672e-07,0.502732471818253,0.000946282948814259
"ZFAND2A","blue",0.926564916725623,1.00832594887736e-17,-0.583612739674339,7.72370372275423e-05
"PLEKHM3","blue",0.819873356680726,9.70638786976031e-11,-0.918925478401081,6.17788198503162e-17
"KLHL11","blue",0.701218771439434,4.66536980306039e-07,-0.401449428733699,0.0102436972959654
"SLC25A20","blue",-0.943968260089314,6.89062365582564e-20,0.744018496299709,3.75550321757565e-08
"GPR35","blue",0.769092407239513,6.73883106417122e-09,-0.701342988183617,4.6343343186278e-07
"DHFR2","blue",-0.883155039682164,4.65121076610478e-14,0.394128902881108,0.0118549550862727
"RPP25","blue",-0.930678822466937,3.49681174476822e-18,0.822430801206756,7.57515769907704e-11
"FAM219B","blue",-0.728954398462862,9.61750810122879e-08,0.271365874011638,0.0903043883259646
"MPI","blue",-0.812354730519079,1.96809971973053e-10,0.439894190985458,0.00450690054090099
"ADORA2A-AS1","blue",0.834693412117362,2.1790812539703e-11,-0.786716638402475,1.7626089873616e-09
"CYBC1","blue",-0.92269616530425,2.5845122385464e-17,0.853480187322396,2.61720248402493e-12
"DPM3","blue",-0.782337528471073,2.48801222345866e-09,0.607686955894932,3.20185574439252e-05
"PER1","blue",0.950392326096856,7.20906130393844e-21,-0.611239605394102,2.79452228271587e-05
"TCAIM","blue",-0.968505039179302,1.50504373104815e-24,0.647929581785888,6.18757556132657e-06
"CLK3","blue",0.956050316430955,7.58708225900701e-22,-0.717006327481906,1.94244778999291e-07
"KLHL28","blue",0.746835242118945,3.12735604664148e-08,-0.910437885168091,3.7985207414517e-16
"ZFPM1","blue",0.755847477411519,1.71299256945847e-08,-0.319562524468217,0.0444257225779826
"MAF1","blue",0.719020765854209,1.72967903594788e-07,-0.633625745607723,1.13992070317086e-05
"SERTAD2","blue",0.938769771490015,3.55247889081731e-19,-0.781823701840193,2.58936430168773e-09
"PHC1P1","blue",0.828103419909858,4.30875090699686e-11,-0.744300128947119,3.68779108136143e-08
"C14orf119","blue",-0.959362663354833,1.76211913082962e-22,0.674935082624952,1.78302380683489e-06
"FIZ1","blue",-0.714718954036109,2.21331118962458e-07,0.252474552820503,0.116011078128271
"PSTK","blue",0.976580730886726,5.79732638730251e-27,-0.795394874649705,8.68881528664323e-10
"ZNF48","blue",-0.878367805398661,9.55231364833879e-14,0.488551307302061,0.00138142680895227
"TRNAU1AP","blue",-0.857536868398861,1.59319826694549e-12,0.777318346559777,3.6583111739454e-09
"PRKRA","blue",0.75284596733299,2.09917825677858e-08,-0.273894232618631,0.0872278881355237
"MEIOC","blue",0.759916464994295,1.29429438932647e-08,-0.497198414497919,0.00109895385934421
"MTURN","blue",0.905700327033861,9.69592766382171e-16,-0.919983107207801,4.85919269321552e-17
"ZNF609","blue",0.911728627714599,2.91624340095627e-16,-0.643778074663333,7.41207531586006e-06
"MCFD2","blue",-0.826798209200828,4.91488242436801e-11,0.826315418749727,5.15866127457276e-11
"NRIP1","blue",0.850250094761844,3.84517807479292e-12,-0.847641256138862,5.21237034737063e-12
"YOD1","blue",0.835013809243895,2.10644562407488e-11,-0.413927913780925,0.00792705491446206
"ST20","blue",-0.813736707560185,1.73242632597882e-10,0.554403326208437,0.00020565680787089
"TCEAL8","blue",-0.879850672273975,7.66861071335788e-14,0.844872486115165,7.15474593168744e-12
"BBS12","blue",-0.815015834835095,1.53807265650777e-10,0.606367046325891,3.36648194246409e-05
"NQO1","blue",-0.914950468193815,1.48069351907914e-16,0.899286412340249,3.1963344315409e-15
"TRAPPC5","blue",-0.893238178942334,9.16889244965041e-15,0.718141348302035,1.8197587816339e-07
"PJA1","blue",0.82177066202797,8.07878527907964e-11,-0.506293081840647,0.000858314476720308
"DHTKD1","blue",-0.889176073224301,1.79715508259431e-14,0.845104204503886,6.9692265127551e-12
"POLR2A","blue",0.78753691263958,1.6509298863307e-09,-0.342443627886645,0.0305413499408096
"ZNF322","blue",-0.798532781047062,6.67199662492793e-10,0.259885307549327,0.105339075106688
"SETD2","blue",0.920554253023378,4.2624065522719e-17,-0.787243382892284,1.69011170328558e-09
"ADGRB1","blue",0.822094191662575,7.82816764694547e-11,-0.63674507268054,1.00035611658554e-05
"SLC35C1","blue",-0.79797563657433,6.99467939730505e-10,0.399823997380118,0.0105842908903424
"IBA57","blue",0.896727778866654,5.03158576434159e-15,-0.778889106382545,3.24600387252051e-09
"ZNF329","blue",0.88427318495455,3.91385658151061e-14,-0.891602365857244,1.20615879682816e-14
"MRPS11","blue",-0.920926829065446,3.91112261257658e-17,0.823076403027858,7.11118154690798e-11
"DEXI","blue",-0.928799635662966,5.71707861102713e-18,0.56467396040149,0.000147273064195213
"TDRKH","blue",-0.839282980056673,1.33147311369823e-11,0.711690073706179,2.62592175997176e-07
"IST1","blue",0.871010531870508,2.7274441445867e-13,-0.563715781830913,0.000152003835970277
"ZSCAN22","blue",-0.786490789759991,1.79457355214575e-09,0.370776567502795,0.01850887020739
"TRAPPC6B","blue",-0.911407935924279,3.11535221806007e-16,0.518190821606968,0.00061470848258772
"NPLOC4","blue",-0.73636805661158,6.102463604886e-08,0.718408737897007,1.79192021030351e-07
"CEP97","blue",-0.902122955410719,1.90521412513593e-15,0.917212077913505,9.05317960806861e-17
"LIMK2","blue",0.862547764252579,8.44637727027033e-13,-0.88325903432514,4.5774789053656e-14
"RNF32-DT","blue",-0.74862569172259,2.78042494869988e-08,0.462152137640823,0.00268017238160235
"HOXB4","blue",-0.85559663935501,2.02389160822922e-12,0.558748281138958,0.000178801618661168
"NGRN","blue",0.842588957980852,9.24808300127864e-12,-0.735216579956123,6.55565481477846e-08
"DDX28","blue",0.789944807318151,1.36006280034424e-09,-0.457418647923625,0.003002058805046
"HAPSTR1","blue",0.945919492722537,3.57450459408194e-20,-0.685003333711513,1.0843657355283e-06
"HMGN4","blue",-0.960296571805159,1.14214211671491e-22,0.761967384574772,1.12143475375188e-08
"SPATA13","blue",0.836742023726549,1.75222823949035e-11,-0.802571525661848,4.71668417391821e-10
"SELENOF","blue",-0.880308630305273,7.16148549339419e-14,0.893940376615092,8.13962386619638e-15
"ENSG00000183308.7","blue",0.790043946519238,1.34918081914084e-09,-0.600095902646639,4.25910145407404e-05
"TRIM61","blue",-0.832337414040946,2.78989525729435e-11,0.452573814496837,0.00336606638301748
"PKD1P3","blue",0.76047190533949,1.24518106311317e-08,-0.740742910220621,4.63267404791834e-08
"MEX3B","blue",0.83443117721416,2.24027149312525e-11,-0.493571703830608,0.00121049591654239
"PRR14L","blue",-0.737514672756127,5.6802367188831e-08,0.318001490128779,0.0455340209558259
"ENSG00000183562.3","blue",0.774881973905368,4.39552223064853e-09,-0.699288035085138,5.1731450237416e-07
"ZNF530","blue",-0.748856461814135,2.73840998812702e-08,0.392976287675563,0.0121273266746319
"KLHL25","blue",0.89511129796797,6.66138125824897e-15,-0.779639155479814,3.06480611409734e-09
"TBK1","blue",-0.789989648838222,1.3551306751106e-09,0.699883371461263,5.01137513613619e-07
"LIN9","blue",-0.936479713826044,6.99463626781745e-19,0.906987520101763,7.55388735352536e-16
"COA3","blue",-0.973643242717566,5.33641540421258e-26,0.769010470737314,6.77910795303342e-09
"DIABLO","blue",0.85278843278932,2.84414738919046e-12,-0.400794803349009,0.0103797247001645
"SREBF2-AS1","blue",0.823911774288249,6.55026358607283e-11,-0.620678065326252,1.93100879728066e-05
"PPP1R2","blue",0.966363080265502,5.15708071559422e-24,-0.781712876315701,2.61172366097019e-09
"TM2D3","blue",0.922907562270396,2.45808050510221e-17,-0.837154370282339,1.67639289586912e-11
"MAML2","blue",0.893554173997435,8.6914123512342e-15,-0.734738009922642,6.75304108154922e-08
"COPB2","blue",-0.972541852468711,1.15057569841248e-25,0.807808253991457,2.97254559035761e-10
"THAP7","blue",0.912694108312287,2.38675123749499e-16,-0.921724639662396,3.24859776625282e-17
"DUSP8","blue",0.800198410616047,5.78831391699957e-10,-0.669181473927325,2.3490572547141e-06
"PDE4B","blue",0.827609594041015,4.52933515372211e-11,-0.423835723087674,0.00642312245100101
"DYNLT2","blue",0.772788629202981,5.13726900843134e-09,-0.73079330878128,8.60319375624487e-08
"RBM33","blue",0.881922494645007,5.61460005094332e-14,-0.916639213337505,1.02681534348434e-16
"ZFP90","blue",-0.700101409657594,4.95330725856718e-07,0.328719184966918,0.0383566619081733
"SIVA1","blue",0.816626536363107,1.32231987466698e-10,-0.362512970231822,0.0215136880603471
"BRI3BP","blue",-0.915733012328857,1.25087000806362e-16,0.933181097098617,1.77784759259552e-18
"CIB1","blue",0.802356396788398,4.80558618097304e-10,-0.298344554708433,0.0614976763534715
"HSF1","blue",0.916769353869697,9.97935161395198e-17,-0.562433773894108,0.000158547975603853
"DDX51","blue",0.9024580167791,1.79039772087062e-15,-0.802065544963796,4.92827274863778e-10
"NRBP2","blue",0.728746518615223,9.73889815412717e-08,-0.733174663289862,7.43695779647981e-08
"PRPF39","blue",0.818396587734358,1.11805117147862e-10,-0.832330445024489,2.79191940900287e-11
"TEDC1","blue",0.700522765608546,4.84285033129889e-07,-0.263666703889477,0.100190230500212
"BRCC3","blue",-0.830033736045213,3.53942580109548e-11,0.91603168459279,1.17237520757257e-16
"NDUFA4L2","blue",-0.879039120515515,8.65122397280393e-14,0.777669468405037,3.56211812503953e-09
"ZFP36L1","blue",0.873353787290451,1.9665818976501e-13,-0.872727195566344,2.14767376534152e-13
"ZBTB3","blue",-0.71089060511729,2.74613025472143e-07,0.206893324025381,0.200219167715448
"SLC52A2","blue",-0.860073070062779,1.15906296716985e-12,0.558054044106085,0.00018286809888865
"BCAP31","blue",-0.878292407794028,9.65885672404912e-14,0.733801458011952,7.15538082211952e-08
"NPIPB4","blue",0.733892477775687,7.11532456081564e-08,-0.729694327595185,9.19672810522265e-08
"TRIM69","blue",-0.945552159796129,4.05205698600616e-20,0.77028905812607,6.17543800059868e-09
"ATP6V0C","blue",0.795737579746286,8.44363765044731e-10,-0.358283770390808,0.0232027661544447
"IRS2","blue",0.909335214068054,4.74588749574322e-16,-0.831343991836561,3.09274048218103e-11
"ZNF529","blue",0.902904191642163,1.64759996969779e-15,-0.84514708450236,6.93539446161757e-12
"KRT73","blue",0.785834102043657,1.89061581692666e-09,-0.7335355908106,7.27358632103955e-08
"MATN1-AS1","blue",0.902975523100074,1.62579042776542e-15,-0.900766232117661,2.44491981300507e-15
"ZBTB6","blue",-0.789252147754156,1.43840961728046e-09,0.311680158318389,0.0502527671323302
"ZNF749","blue",-0.779640875985484,3.0644015389423e-09,0.39566862676831,0.0114992413591483
"ZNF501","blue",-0.768034797424945,7.27626886817718e-09,0.261966216684154,0.102481293242284
"ZNF197","blue",-0.895422553119936,6.31327556903477e-15,0.445381204481057,0.0039774854662946
"SMYD4","blue",-0.713231701737221,2.40776019714632e-07,0.464785464737853,0.002514542138165
