"Gene","ModuleColor","kME_turquoise","p.kME_turquoise","GS_Activation_Status.Activated","PValue"
"ZNF577","turquoise",-0.811317893289645,2.16425703036888e-10,-0.845377641931481,6.75611199809994e-12
"ITGA5","turquoise",-0.768792411632375,6.88739302167991e-09,-0.544054788785367,0.000284817131546864
"LSM12","turquoise",0.924839684922104,1.54378365727752e-17,0.826523174654648,5.05240134494187e-11
"EMC10","turquoise",-0.977994979733566,1.79702535092833e-27,-0.874543559903005,1.66154236151092e-13
"DBF4B","turquoise",0.926127519570026,1.12440659086322e-17,0.93006050934112,4.11695002551164e-18
"RACGAP1","turquoise",0.934036051469087,1.40251171562536e-18,0.985724654215159,5.16092078664142e-31
"LARP4","turquoise",0.925168534164057,1.42451839733355e-17,0.853309489190511,2.67156754053894e-12
"RAVER1","turquoise",0.962839773992385,3.31961554131183e-23,0.905065349382671,1.09522357515325e-15
"RNASEK-C17orf49","turquoise",0.71800220678509,1.83440313042831e-07,0.680637765417383,1.34851797844523e-06
"SENP3","turquoise",0.844555647110155,7.41592231777983e-12,0.693546262409938,7.00078812550121e-07
"POLR3K","turquoise",0.919906264418887,4.94525295486384e-17,0.855582481837567,2.02740245049944e-12
"SNRNP25","turquoise",0.968189317951581,1.81411968725858e-24,0.963158910017269,2.82566986792529e-23
"WDR90","turquoise",0.935149470604994,1.02493902928513e-18,0.976795164972462,4.87674816496336e-27
"CCDC78","turquoise",-0.703757642064968,4.06768638760735e-07,-0.814947401740564,1.54793113132673e-10
"SPSB3","turquoise",-0.944652418811853,5.48897229702747e-20,-0.818498644396963,1.10722519042506e-10
"CCNF","turquoise",0.923480343273188,2.14418945146413e-17,0.98327054816769,1.0293339751803e-29
"AMDHD2","turquoise",-0.924514265147859,1.67103276257852e-17,-0.815891513237188,1.41699915866988e-10
"PAQR4","turquoise",0.90677339860437,7.87615659705856e-16,0.980659826566867,1.58261921423481e-28
"ZNF75A","turquoise",-0.865111502791581,6.04580218493208e-13,-0.726695915721381,1.10148902628868e-07
"CLPB","turquoise",0.874395498664379,1.69691918022654e-13,0.703201533213841,4.19219380095176e-07
"NEU3","turquoise",0.773518589426704,4.86629655855845e-09,0.567146238214873,0.000135674683644837
"STX5","turquoise",-0.806303170236778,3.39918663307608e-10,-0.745865784641041,3.3315950750659e-08
"SYVN1","turquoise",-0.91286520536357,2.30293540879706e-16,-0.8441745041834,7.74195523044704e-12
"LRP5","turquoise",0.787415426204555,1.66704251052079e-09,0.91930925768686,5.66455645338486e-17
"KLHL21","turquoise",-0.749463298443268,2.63072699043783e-08,-0.80917231790981,2.62965423239713e-10
"ZSWIM5","turquoise",-0.768038261330222,7.2744452413675e-09,-0.836045413896734,1.88769436775212e-11
"JAK1","turquoise",-0.865927149627573,5.42789377772846e-13,-0.786990502299678,1.72456174251203e-09
"SLC25A34","turquoise",-0.860082939733794,1.15761490795316e-12,-0.694106481068923,6.79922797005138e-07
"PEF1","turquoise",0.827979051126655,4.36333601727070e-11,0.727417794618488,1.05489985980944e-07
"RBBP4","turquoise",0.965944670873809,6.4988187380078e-24,0.913814249550099,1.88617978837517e-16
"NHSL3","turquoise",-0.803755177574367,4.25441608982455e-10,-0.760625990087995,1.23186721220833e-08
"TSSK3","turquoise",-0.977068799819718,3.90188858836383e-27,-0.892725807711345,9.99594285656737e-15
"MXRA8","turquoise",-0.788461893254978,1.53293363673422e-09,-0.556239824436261,0.000193891506002206
"MEGF6","turquoise",-0.957334159762141,4.3682154621182e-22,-0.866143166528768,5.27447912281116e-13
"USP1","turquoise",0.913609354084317,1.96963212100896e-16,0.941716218055383,1.42834215418995e-19
"TYW3","turquoise",0.898794384380726,3.49101725201385e-15,0.773762919154475,4.77861540272222e-09
"B3GALT2","turquoise",-0.700187086011682,4.93066065647655e-07,-0.620236114696289,1.96524806538277e-05
"GBP2","turquoise",0.931313419543415,2.95269169180973e-18,0.893508836329955,8.75845030456012e-15
"GFI1","turquoise",0.861246854667241,9.98269277514323e-13,0.889643330816555,1.66551282104975e-14
"ZNF281","turquoise",-0.851545568573992,3.2989823868517e-12,-0.773486113678311,4.8780632030206e-09
"NLRP3","turquoise",-0.782497827585339,2.4571587568041e-09,-0.755145836135692,1.79683226762631e-08
"KCNJ9","turquoise",-0.887543077015269,2.33829702259215e-14,-0.838716398759004,1.41612648604306e-11
"PEA15","turquoise",0.917302689803186,8.87389614485017e-17,0.825981454013215,5.33387022281879e-11
"PEX19","turquoise",0.847371457750751,5.37722720675998e-12,0.69284676149102,7.26020594523988e-07
"FLVCR1","turquoise",0.844546013900921,7.42400152239233e-12,0.876178688615781,1.31429307729506e-13
"SNED1","turquoise",-0.942619458082294,1.07003518901568e-19,-0.915425387325886,1.3368813666273e-16
"NBPF20","turquoise",-0.745820131087516,3.34151210256569e-08,-0.904700201819191,1.17425688952533e-15
"CNST","turquoise",-0.961933950444006,5.20469873511216e-23,-0.899895519481064,2.86394889790462e-15
"FCMR","turquoise",-0.900523518676597,2.55551616882609e-15,-0.803175633061019,4.47518718737538e-10
"PUS10","turquoise",0.832305820266483,2.79908270205021e-11,0.66431120704083,2.9528062502987e-06
"MEMO1","turquoise",0.733886396504351,7.11799432333776e-08,0.664188530932405,2.9697091195978e-06
"DPY30","turquoise",0.913219725961918,2.13801563848324e-16,0.825541184786894,5.57337612037379e-11
"ARL5A","turquoise",0.927117496323432,8.7780355896922e-18,0.881951391934453,5.59000906048003e-14
"NUP35","turquoise",0.831971788336566,2.89796923831718e-11,0.594468401894052,5.23802387558287e-05
"CCDC138","turquoise",0.786399323164834,1.80767217228106e-09,0.758911135910286,1.3878027486555e-08
"WDCP","turquoise",0.741872697017513,4.31063692461848e-08,0.715553929487439,2.11062285827898e-07
"SMC6","turquoise",0.836168120973327,1.86314115738339e-11,0.935020187799408,1.06325395643479e-18
"COQ8A","turquoise",-0.841725119196671,1.01802169222763e-11,-0.927686389740334,7.60186467935718e-18
"SGCB","turquoise",0.881034630391619,6.42169262891506e-14,0.911302776397634,3.18338551650685e-16
"SCNM1","turquoise",0.889223223224983,1.7834399664933e-14,0.784346443653989,2.12621420915569e-09
"RNF149","turquoise",-0.786551223811916,1.78596765884566e-09,-0.574516896642705,0.000105826080920053
"IWS1","turquoise",0.89274200471257,9.96875680014753e-15,0.760811996483021,1.21597170892944e-08
"BOLA3","turquoise",0.984338328272881,2.96703262760018e-30,0.893320006502729,9.04293260140302e-15
"CCNYL1","turquoise",-0.77024817649333,6.19393810995026e-09,-0.688062028266131,9.28691950213253e-07
"HELQ","turquoise",-0.926325004425212,1.07051650195201e-17,-0.841388961388341,1.05662148290349e-11
"MRPS18C","turquoise",0.845802225558323,6.43727569080508e-12,0.691487271180146,7.78995703735983e-07
"PMVK","turquoise",0.899297026027882,3.19024376573006e-15,0.911168955173138,3.27198759475247e-16
"PBXIP1","turquoise",-0.917922274496611,7.7347966237362e-17,-0.858927907789601,1.33912951318927e-12
"HIPK1","turquoise",-0.770255615842816,6.19056775201238e-09,-0.670002113034234,2.25930431875227e-06
"ATP1A1","turquoise",0.770023430295501,6.2965679819085e-09,0.682764964212371,1.21317184605226e-06
"ARPC2","turquoise",0.78598399979746,1.86827959064642e-09,0.873572821604981,1.90673912901327e-13
"CCT3","turquoise",0.986646141859864,1.46403955011249e-31,0.884401522707767,3.83664766774421e-14
"CIP2A","turquoise",0.931405729637146,2.88054618062452e-18,0.994403092387935,1.04464061384374e-38
"CHCHD4","turquoise",0.888236118271937,2.09218950514217e-14,0.820146089300099,9.45489144820306e-11
"SGO2","turquoise",0.933990706966591,1.42037571049083e-18,0.969088642051976,1.06025552309279e-24
"SUCLG1","turquoise",0.951813117562899,4.20236271561806e-21,0.951897599512467,4.06756712929186e-21
"NUAK2","turquoise",-0.777283416735074,3.66801184257542e-09,-0.67990849597815,1.39803375177169e-06
"PRKCI","turquoise",0.950215376861079,7.70171338678536e-21,0.856301509916952,1.85613722182273e-12
"IFI16","turquoise",0.904225831175925,1.28497237453985e-15,0.929792344682263,4.41697801413783e-18
"RPL22L1","turquoise",0.816957647253068,1.28163313353606e-10,0.607082072948405,3.27636721759009e-05
"CTLA4","turquoise",0.71855505940607,1.77685388505476e-07,0.572142135610667,0.000114720175991605
"PPP4R2","turquoise",0.779197069058419,3.17042955603046e-09,0.725547123958949,1.17958172133014e-07
"CCDC191","turquoise",-0.861381725214244,9.81199721891241e-13,-0.869669205498187,3.27965319705717e-13
"COX18","turquoise",0.856170982552003,1.88618194119752e-12,0.660462568965681,3.52751403506743e-06
"THOC7","turquoise",0.963451767646369,2.43428552266442e-23,0.966220801649639,5.58080282690835e-24
"ATXN7","turquoise",-0.924074605944558,1.8587268056717e-17,-0.837211430062155,1.66614466259494e-11
"GMPS","turquoise",0.961403305013423,6.73944547578607e-23,0.912976047255836,2.25012646426693e-16
"TIPARP","turquoise",-0.826629718233156,4.99870672527001e-11,-0.66256296642564,3.2022514682583e-06
"IL17RC","turquoise",-0.889638856182518,1.66672926852271e-14,-0.9054264491768,1.0220157896668e-15
"CRELD1","turquoise",-0.760530231145505,1.2401256843191e-08,-0.89155781978151,1.21512467949865e-14
"MTMR14","turquoise",-0.739882706729151,4.89270217616619e-08,-0.559627604740846,0.000173768129842725
"TTC14","turquoise",-0.930297759098147,3.86764495249624e-18,-0.880717673311948,6.73536047532025e-14
"TOPBP1","turquoise",0.950078865731676,8.10333720610391e-21,0.977479261680148,2.7782788836162e-27
"SNRK","turquoise",-0.897570106401291,4.33916645607492e-15,-0.752719465188144,2.11710900234928e-08
"ZNF513","turquoise",-0.891939920679752,1.14021456232038e-14,-0.713416350717031,2.38278678550944e-07
"WDR43","turquoise",0.79447180905638,9.38268012841584e-10,0.607566021030303,3.21662823828801e-05
"LZTFL1","turquoise",-0.887132104901999,2.49684736804706e-14,-0.76546533668969,8.7528326195074e-09
"ELP6","turquoise",0.890447697689015,1.4599124916887e-14,0.918582927972468,6.67282331388195e-17
"FBXO40","turquoise",-0.751075978873792,2.36338780676807e-08,-0.575932574135632,0.00010082571801403
"ZMYM6","turquoise",-0.889763217442539,1.63323057563569e-14,-0.93371466885073,1.53384392198946e-18
"YEATS2","turquoise",0.955811074163545,8.39391268500818e-22,0.942599487758253,1.0769443229206e-19
"SNIP1","turquoise",-0.70951737038447,2.96456856583828e-07,-0.638487186349673,9.29401094812508e-06
"POLR2H","turquoise",0.924437422753988,1.70249222892599e-17,0.833998144965905,2.34485402670821e-11
"RPN1","turquoise",0.916301883102098,1.10538673572865e-16,0.946900839896647,2.54590183186855e-20
"RFC4","turquoise",0.986714239510891,1.329293131065e-31,0.921701794903516,3.26599773262856e-17
"TKT","turquoise",0.85880651762522,1.35968534694871e-12,0.840974889617439,1.10605493981888e-11
"SFMBT1","turquoise",-0.775204745042255,4.29046684700976e-09,-0.642574893804751,7.806370161083e-06
"GNL3","turquoise",0.802428450353311,4.77563706248875e-10,0.571108082771446,0.000118800053620185
"SLBP","turquoise",0.885241086239634,3.36583534032274e-14,0.915124025174005,1.42652555556953e-16
"PIGX","turquoise",0.935139401141001,1.02787581831446e-18,0.960030666305789,1.29358124099934e-22
"MELTF","turquoise",0.83275941693954,2.66985580158246e-11,0.903744264003003,1.40737758535677e-15
"EXO5","turquoise",0.768430766541389,7.07054045347711e-09,0.871313391304928,2.61548976386085e-13
"C1orf50","turquoise",-0.901718788010486,2.05294219591762e-15,-0.849795469438601,4.05619327704289e-12
"METAP1","turquoise",0.971997954577924,1.66234717373502e-25,0.860553429090186,1.09052366696078e-12
"DNAJB14","turquoise",-0.922617714130957,2.63297368668297e-17,-0.813356975141899,1.79440528454572e-10
"H2AZ1","turquoise",0.961654899915748,5.96499933414027e-23,0.909660830614932,4.44518489614282e-16
"SLC9B2","turquoise",0.955443259339243,9.79422370007149e-22,0.824085598881785,6.4388807428926e-11
"CCDC51","turquoise",0.966038701136115,6.1712628242276e-24,0.906104620114138,8.96817646845867e-16
"ATRIP","turquoise",0.766134358939806,8.34360540920635e-09,0.832128657218289,2.85112909117441e-11
"PPM1M","turquoise",0.742341902574951,4.18310990229629e-08,0.774410346253245,4.55334644105451e-09
"HMGB2","turquoise",0.862556404054894,8.43696016675919e-13,0.935476438049842,9.33770599043246e-19
"MAD2L1","turquoise",0.983699773093741,6.30505691158054e-30,0.952549922341326,3.15605104472234e-21
"ANXA5","turquoise",0.755777894898808,1.72114145960954e-08,0.873867915859178,1.82881942473981e-13
"NAA15","turquoise",0.819345726073334,1.02108106462602e-10,0.611627257721267,2.7530630912986e-05
"ABCE1","turquoise",0.869607995255235,3.30720311993192e-13,0.66077759750368,3.47686823492153e-06
"NDUFAF2","turquoise",0.8721035136383,2.34340623117826e-13,0.68005340251339,1.38806347780393e-06
"NIPBL","turquoise",-0.957170367161072,4.69138137267357e-22,-0.894300163214528,7.65540319078252e-15
"STARD4","turquoise",0.759647895051593,1.31868327232488e-08,0.844545929649369,7.42407221911012e-12
"F2RL2","turquoise",-0.799136875550259,6.33786926231151e-10,-0.71367118818985,2.34871430268304e-07
"AGGF1","turquoise",0.849820518389253,4.04428943610686e-12,0.831228356019693,3.12992768514884e-11
"WDR41","turquoise",0.91190502996291,2.81189759134391e-16,0.857599861469353,1.58077626850016e-12
"NDUFS4","turquoise",0.92887133565776,5.6122317356321e-18,0.82603005546317,5.30803031028087e-11
"SERINC5","turquoise",-0.928916052337853,5.54776406818694e-18,-0.810041137730426,2.43093495594916e-10
"CASP3","turquoise",0.780613170326229,2.84356769069329e-09,0.928113160770086,6.81892538174783e-18
"CFAP97","turquoise",0.852886213902948,2.81098380537406e-12,0.644931394744782,7.0513431019798e-06
"RICTOR","turquoise",-0.937163434417649,5.72899888778761e-19,-0.837627902801609,1.59310377331183e-11
"UBLCP1","turquoise",0.846151895650102,6.18535264414638e-12,0.815945125372322,1.40988436484351e-10
"GFM2","turquoise",0.965208968682581,9.69217867691794e-24,0.826204797559697,5.21609068523964e-11
"TERT","turquoise",0.868586449656479,3.8003486729151e-13,0.806905136624353,3.22210562787197e-10
"ACSL6","turquoise",-0.791783749594034,1.17095598533562e-09,-0.590678936622983,6.0080030141702e-05
"UQCRQ","turquoise",0.906764013804539,7.89057360491469e-16,0.779080188531651,3.1989167895884e-09
"CITED2","turquoise",-0.779447025866184,3.11029994232234e-09,-0.678415663551466,1.50466178165778e-06
"CREBRF","turquoise",-0.943361329867658,8.4109603680827e-20,-0.951566421120817,4.62055201288582e-21
"SFXN1","turquoise",0.888468626564872,2.01523745410099e-14,0.757685132810968,1.5103420952519e-08
"PDSS2","turquoise",0.864504733076567,6.54770502983877e-13,0.873304242044849,1.98036095336416e-13
"STXBP5","turquoise",-0.785914322467293,1.87863137960085e-09,-0.803969738238098,4.1752963321421e-10
"DAGLB","turquoise",-0.802624320248765,4.69510299273547e-10,-0.734282244578298,6.94613744079538e-08
"SLU7","turquoise",-0.725789206500101,1.16271058452524e-07,-0.589295332371607,6.31381844337087e-05
"PTTG1","turquoise",0.933396850893448,1.67507287792403e-18,0.950696145195225,6.4319254876673e-21
"RELL2","turquoise",0.888658631919285,1.95433855626036e-14,0.855178624524998,2.12999451950293e-12
"CDCA7L","turquoise",0.891276213844025,1.27327240559801e-14,0.834037321889036,2.33520730942592e-11
"MIOS","turquoise",0.793197899399386,1.04255617648575e-09,0.651293799283595,5.33461907752558e-06
"ELAPOR2","turquoise",-0.781629038284311,2.6287577487119e-09,-0.922410140010069,2.76536552893307e-17
"USP49","turquoise",0.729149762798599,9.50470724881404e-08,0.718563622086945,1.77597585486706e-07
"SYTL3","turquoise",0.802359007660717,4.80449791140799e-10,0.668190038447606,2.46186375560976e-06
"FABP5","turquoise",0.963003014726391,3.05756803200236e-23,0.809151305069117,2.63464340308694e-10
"PEX2","turquoise",0.772038295147789,5.43041463852648e-09,0.579807879812097,8.82124570553714e-05
"RAD21","turquoise",0.792929651909294,1.06585309331274e-09,0.795408891423483,8.67865835267627e-10
"ORC5","turquoise",0.711941996414038,2.58906396144839e-07,0.569347696453336,0.000126048509042078
"DNAAF5","turquoise",0.964099943202427,1.74246875697014e-23,0.867177331082589,4.5948100066593e-13
"SUN1","turquoise",-0.744327304893758,3.68131762566887e-08,-0.847620051816395,5.2251532418473e-12
"CDK5","turquoise",0.845587820930728,6.59647301353938e-12,0.958197790122856,2.98423780868097e-22
"FASTK","turquoise",-0.884261498807847,3.92095919945207e-14,-0.907119852239865,7.36097411622857e-16
"PHAX","turquoise",0.74739672272761,3.01445306861288e-08,0.618254882350992,2.12565877531843e-05
"COX6C","turquoise",0.83214141434787,2.84735124963495e-11,0.804094724706187,4.12984352987134e-10
"SLC25A32","turquoise",0.798725529426081,6.56363946014443e-10,0.621248089697122,1.88765182613081e-05
"DCAF13","turquoise",0.924544895308825,1.65864623661373e-17,0.748904006678776,2.72982744188537e-08
"VIRMA","turquoise",0.795863232478274,8.35537408771385e-10,0.592239149863103,5.679332798636e-05
"PDP1","turquoise",-0.798391360793632,6.75255933340213e-10,-0.630433283309133,1.30101404850035e-05
"NUDT2","turquoise",0.799441745863381,6.17524434685384e-10,0.739721118216598,4.94303569021283e-08
"CCDC171","turquoise",0.719862753281992,1.64732146126404e-07,0.497709679557931,0.00108398631631363
