"Gene","ModuleColor","kME_brown","p.kME_brown","GS_Activation_Status.Activated","PValue"
"MAP3K7CL","brown",-0.715130383544612,0.00894041884721548,-0.636785449529868,0.0259669861936356
"ATP5MJ","brown",0.962231937936881,5.67986901782461e-07,0.862227943417858,0.000308769971971055
"PPP2R2B","brown",-0.93729135172622,6.86986150304377e-06,-0.607453629954492,0.0361706180530964
"SUPV3L1","brown",0.984389106862117,7.113053254136e-09,0.814610282569189,0.0012518444277217
"PHF6","brown",0.983928370942884,8.22017931772705e-09,0.86148415076137,0.000316780653544969
"AIFM1","brown",0.973085553340391,1.06315367789882e-07,0.885928761744812,0.000125234428769328
"BAG4","brown",0.984499027502803,6.86739569235878e-09,0.834021209734299,0.000745474195323484
"PHKG2","brown",-0.926867700467444,1.45583566202053e-05,-0.795553354284082,0.0019730347090818
"MALSU1","brown",0.962664438533364,5.36594031982984e-07,0.583101756374661,0.0465916665202117
"GALK2","brown",0.758057238831232,0.00427729838530428,0.434070050962136,0.158567498117099
"TATDN2","brown",-0.92683680793094,1.45883587190209e-05,-0.522161815511545,0.0816023955139363
"EXOG","brown",-0.931747962404811,1.03937952853753e-05,-0.734418859256084,0.00652650866362698
"RBPMS","brown",-0.971392157405931,1.4383199447622e-07,-0.859113361470399,0.000343398675532302
"MMP14","brown",-0.91006497260349,3.97795760137849e-05,-0.730644328113253,0.00695486449211936
"DHRS4","brown",0.837076392278659,0.000683042187004737,0.709670173183935,0.00973097074133207
"ST3GAL2","brown",-0.975525137645159,6.63824567758021e-08,-0.863425939667718,0.000296199986613481
"DHRS1","brown",-0.938538887055068,6.22640956562521e-06,-0.554675250155193,0.0612428994029665
"RNF111","brown",-0.928738825538594,1.28299098859246e-05,-0.508434557369381,0.0914338731777234
"APPL1","brown",0.969620799465928,1.93648871037454e-07,0.869613230378558,0.000237480625454087
"TSC22D3","brown",-0.989554137056672,9.62489792950654e-10,-0.68198257699502,0.0145659283125306
"DYRK1A","brown",-0.976074577016545,5.93132262123276e-08,-0.879272453674949,0.000164373856650602
"ETS2","brown",0.91684845979795,2.71921751346182e-05,0.457421942959091,0.134871552756239
"PSMG3","brown",0.98206544623697,1.41800399375778e-08,0.842560233213565,0.000581198540914966
"SLC37A3","brown",0.96724947965716,2.80858138616831e-07,0.585396426986186,0.0455288701240224
"PEX10","brown",0.823047821544627,0.00100683175923427,0.389795685462959,0.210363227858124
"PAFAH2","brown",-0.946049618033092,3.28674853265858e-06,-0.828812340140003,0.000861996320665939
"BABAM2","brown",0.967317644054871,2.77979474447533e-07,0.890719879706037,0.00010189898191052
"DUSP2","brown",0.972819897812277,1.11616887421479e-07,0.598600280157557,0.0397438308783035
"UBXN11","brown",-0.980380343319873,2.21540482652041e-08,-0.865116581526849,0.000279142964597697
"PTPDC1","brown",0.758875770367771,0.004211746755373,0.388915206622965,0.211485832777028
"RHPN1","brown",0.961157170169107,6.52348526923973e-07,0.824044325398891,0.000980542579216715
"EIF5B","brown",0.989730793127906,8.8407152790017e-10,0.679789587609888,0.0150126928102863
"ZFAND2B","brown",-0.985549011513479,4.8445057924353e-09,-0.798132226099651,0.00186033455473853
"GDPD5","brown",-0.945206548651012,3.54661493360132e-06,-0.517989935819658,0.0845103525136162
"EMSY","brown",-0.968205593084286,2.42577373586117e-07,-0.825273285152656,0.000948853560450194
"ELK4","brown",-0.96413138915321,4.40232388470015e-07,-0.879833943587691,0.00016074436293217
"USF1","brown",-0.951463551181453,1.95492633230817e-06,-0.593743623724191,0.0418070949405547
"ZNF276","brown",-0.987642299086308,2.22317191896806e-09,-0.846810879791987,0.000510693590465708
"NDUFS2","brown",0.980017040954667,2.4267783278333e-08,0.855774720977024,0.000383797629023784
"CDC42SE2","brown",-0.988396704865736,1.62457550761123e-09,-0.837667892488499,0.000671437699172719
"CFAP298","brown",0.912997116453524,3.38750582695316e-05,0.809311809772225,0.00142762244451846
"SYNJ1","brown",-0.906790459094731,4.73001178213951e-05,-0.559490161612053,0.0585622844338848
"GART","brown",0.985446765387257,5.01747178167675e-09,0.862124013920976,0.000309879714061925
"ATP5MC1","brown",0.989205924316946,1.13331005522126e-09,0.819880983908383,0.00109400025151615
"SNF8","brown",0.920229431206087,2.22244572075448e-05,0.834741498038562,0.000730373201561362
"HLCS","brown",0.978311321625471,3.64461829225579e-08,0.818591125856038,0.00113112420347819
"ARHGAP27","brown",-0.795253842116557,0.0019864548079521,-0.384347001122379,0.217368538963049
"ALDH4A1","brown",0.971139078656372,1.50243506904102e-07,0.860673662288048,0.000325692861417289
"AMFR","brown",0.868581832590566,0.000246576762816347,0.67254875267896,0.0165596919672885
"CCDC17","brown",-0.946350457138539,3.19776309051117e-06,-0.804520796280878,0.00160234929944436
"TMEM69","brown",0.955786880394093,1.23518405114443e-06,0.59322233088335,0.0420329798095251
"ACE","brown",-0.988701591458771,1.42279139521681e-09,-0.844613048270247,0.000546266078475769
"FAM131B","brown",0.954088436165112,1.48708403869244e-06,0.832358820584301,0.000781248227664732
"ABR","brown",-0.878986748152367,0.000166245085863847,-0.683546287948652,0.014253406263835
"ZNF222","brown",-0.931131149086273,1.08605505647099e-05,-0.728189835802977,0.00724451453132555
"ZNF235","brown",-0.986383311211729,3.60351548572676e-09,-0.829721184889151,0.000840716133774522
"ARHGAP35","brown",-0.968897335344482,2.17566186411072e-07,-0.592276091341581,0.0424452096800245
"DFFA","brown",0.928987986180227,1.26125594083852e-05,0.494666974343889,0.102066470487621
"TMEM234","brown",-0.939203878645704,5.90347495920828e-06,-0.816890804866845,0.00118153572171442
"BSDC1","brown",-0.964909077753334,3.9505150866454e-07,-0.90608193504319,4.90652880628027e-05
"UBE2J2","brown",0.852140047351524,0.000431880509133235,0.762016611374098,0.00396724929391423
"NR2F6","brown",0.931726295661731,1.04099174943193e-05,0.530408433182727,0.0760560757951553
"VMA21","brown",0.989342650376672,1.06357197805413e-09,0.792839887057777,0.00209718336053284
"WDR4","brown",0.927721187964012,1.3748538714711e-05,0.49198393705929,0.104230498051136
"U2AF1","brown",0.982414428530423,1.28606028870944e-08,0.768407303231893,0.00350311201287668
"RRP1","brown",0.96307999721363,5.07745552829731e-07,0.572923142376036,0.0515174436692546
"GAB3","brown",-0.944887946186532,3.64895245533394e-06,-0.557235467901046,0.059807162497765
"VAV2","brown",0.9398350908887,5.609347058739e-06,0.841168155792536,0.000605854866378536
"DIP2A","brown",-0.980430326851415,2.18751173753736e-08,-0.868860694422338,0.00024409107763714
"SLC2A6","brown",0.755944087777491,0.00445010082113531,0.38878309610661,0.211654585955721
"ZER1","brown",-0.985478440040556,4.9633705755869e-09,-0.836278303594349,0.000698944961734377
"PKN3","brown",0.97227048167922,1.23249234874169e-07,0.872582990459257,0.000212744028809041
"PCSK7","brown",-0.989146016654357,1.16499392377935e-09,-0.83143346728701,0.000801728101769104
"CHRNB2","brown",-0.944680513779395,3.71682877015888e-06,-0.574835589864539,0.0505652886427227
"PMF1","brown",0.964141584192446,4.39614674411334e-07,0.89570845556877,8.13715492534445e-05
"UBQLN4","brown",0.972284863994198,1.22932919422339e-07,0.62124396380781,0.0310707349044804
"ZNF394","brown",-0.969149749691196,2.08968946018246e-07,-0.599064092777124,0.0395506522333281
"PWWP3A","brown",0.958684192090561,8.84481850077714e-07,0.57976426176423,0.0481685125465921
"SH2B2","brown",0.948709058222365,2.5642564759351e-06,0.77030646076991,0.00337348509605696
"SQSTM1","brown",-0.978064375861506,3.85528373678472e-08,-0.851953376842257,0.000434470407957589
"MGAT4B","brown",0.960838230436489,6.7920767071144e-07,0.868122055193156,0.00025071812221876
"YDJC","brown",0.928702821134997,1.28615606669431e-05,0.519547226748844,0.0834167657833359
"PGAP3","brown",-0.932760331546947,9.66219923352611e-06,-0.868892350318877,0.000243810146756002
"ALDH16A1","brown",0.960801093671873,6.8239134153202e-07,0.877853016124941,0.00017383518847554
"ASB16","brown",-0.881210702733354,0.000152109734195859,-0.76891572242665,0.00346804541041161
"LARP4","brown",0.992507996058755,1.83573464182194e-10,0.817101198500631,0.00117520589834072
"LEMD2","brown",-0.97099360168134,1.54030709803885e-07,-0.860207787486483,0.000330903247735105
"POLR3K","brown",0.967966747565581,2.5172527448397e-07,0.865591725050694,0.000274489840484329
"SPSB3","brown",-0.969974015948004,1.82758738561418e-07,-0.888140924341308,0.000113991340559309
"AMDHD2","brown",-0.980037072197944,2.41472071072391e-08,-0.836469162049153,0.000695116109597574
"ZNF75A","brown",-0.967036732511073,2.89995543539779e-07,-0.879940842166818,0.000160060523127248
"CLPB","brown",0.989079254452503,1.20113223303755e-09,0.81039555585143,0.00139021493324419
"NEU3","brown",0.960405507980182,7.1704588250956e-07,0.826704112912433,0.000912961269239161
"GNG3","brown",-0.913302055905591,3.33030532509823e-05,-0.804366892863075,0.00160822160158265
"STX5","brown",-0.936867208060627,7.10021081131657e-06,-0.81961446429179,0.00110159298026958
"RPL29","brown",0.954450730521259,1.43020746024002e-06,0.540893714647378,0.0693840116527716
"JAK1","brown",-0.990211341779861,6.96254285370777e-10,-0.834375671621302,0.000738012962143051
"RBBP4","brown",0.958803776501162,8.71932052763189e-07,0.91164022258801,3.65148021991842e-05
"NHSL3","brown",-0.843786111375458,0.000560136316347344,-0.753369574252242,0.00466770932978489
"FAAP20","brown",0.955918776794361,1.21714176483026e-06,0.589598582826814,0.043627180203326
"IL23R","brown",0.96628567959073,3.24161541366094e-07,0.890943688282248,0.000100899040595504
"MYSM1","brown",-0.940231245285113,5.43075801568327e-06,-0.592568251255415,0.0423176256481133
"TYW3","brown",0.942410163529538,4.52722151791308e-06,0.560922690855651,0.0577807851185339
"GBP2","brown",0.97557045204978,6.57752174750812e-08,0.887874357936865,0.000115302560657353
"SNED1","brown",-0.973426860956331,9.98004855975216e-08,-0.884079926001245,0.000135281078952559
"C1orf115","brown",-0.776615246084749,0.0029688909712554,-0.438972113339557,0.153388569876687
"ACP6","brown",-0.976665711548905,5.23911576529105e-08,-0.817039003378394,0.00117707435245436
"TFB2M","brown",0.936642735080262,7.2245681569111e-06,0.582082396043695,0.0470693579960984
"IKBKE-AS1","brown",-0.976585289082162,5.32930347010061e-08,-0.816890391077176,0.0011815481966386
"REL","brown",0.954000239047911,1.50119801877862e-06,0.550361395772309,0.0637158781111377
"PEX13","brown",0.904626206468006,5.28543892936062e-05,0.728902553256803,0.00715949345781721
"TRIM17","brown",-0.971262922868337,1.47078217766478e-07,-0.838713931509303,0.000651289808598023
"MAIP1","brown",0.956348200772108,1.1598446459156e-06,0.873972262895812,0.000201886492508112
"SLC66A3","brown",-0.866316073317379,0.000267512762947186,-0.439136427793136,0.153216870614943
"NUP35","brown",0.950713943639922,2.10793829721699e-06,0.566718375112153,0.0546931453845627
"FBXO41","brown",0.977374748483364,4.49541725456313e-08,0.83364827015796,0.000753387203324819
"RPRD2","brown",-0.966701674680382,3.04864175033008e-07,-0.888483466481589,0.000112323576818622
"IWS1","brown",0.968882654552239,2.18074739454939e-07,0.613253696216107,0.0339579264995956
"CDC42EP3","brown",-0.959823555016309,7.70553644804155e-07,-0.566599542800111,0.0547552683662542
"MRPS18C","brown",0.911603200610409,3.65890272314299e-05,0.603822569319217,0.037607139154808
"CGGBP1","brown",-0.869223031098008,0.000240890559366642,-0.563366847079921,0.0564642299214302
"GPR155","brown",-0.956399031062877,1.15320679462616e-06,-0.875259167575021,0.00019221959080268
"PBXIP1","brown",-0.995491994388569,1.45514742266418e-11,-0.813791707731126,0.00127785064702637
"PYGO2","brown",-0.983303792743387,9.9361011749768e-09,-0.834661877075018,0.000732030739863223
"LMOD3","brown",-0.972359220961118,1.21307852589047e-07,-0.836398002612065,0.000696541751961342
"ATP1A1","brown",0.970112101405646,1.78636380562646e-07,0.880446938772146,0.000156853783849137
"CCT3","brown",0.986571503508241,3.36234836318368e-09,0.859806151268803,0.000335447043883688
"CCDC141","brown",-0.987627321294776,2.23662117324627e-09,-0.81074645327714,0.00137826599323988
"TGFBR2","brown",-0.977235390303112,4.63449291940647e-08,-0.88027990377411,0.000157906549072969
"CLASP2","brown",0.933567594132775,9.10851554004175e-06,0.508450398521005,0.0914220889877564
"NUAK2","brown",-0.992721853648502,1.58883599764118e-10,-0.830339774757435,0.000826465864811032
"PRKCI","brown",0.977156864259775,4.71435676773135e-08,0.82002667105904,0.00108986693185975
"PYHIN1","brown",-0.965307819950047,3.73362135262658e-07,-0.574394567439044,0.0507837563893523
"RPL22L1","brown",0.99363002955275,8.17186736840878e-11,0.802307802348948,0.00168838731541608
"CD200R1","brown",-0.974670097148038,7.87036425918651e-08,-0.624764487573778,0.029856393999623
"COX18","brown",0.966207005019055,3.27917935688585e-07,0.597021795479124,0.0404062982979155
"PTPN13","brown",-0.961509148621038,6.23693953288064e-07,-0.807876790249045,0.00147833919147528
"ATXN7","brown",-0.993967390251739,6.22881091709958e-11,-0.826372783200674,0.000921177823921004
"TIPARP","brown",-0.977982033656423,3.92764547848498e-08,-0.618698661535801,0.0319705203302175
"SNRK","brown",-0.962051976223463,5.81471552285874e-07,-0.566460672879971,0.0548279290555049
"ZNF513","brown",-0.981062920834433,1.85805588218002e-08,-0.765289302115219,0.00372409257595928
"WDR43","brown",0.98904104771317,1.22221269547773e-09,0.672456289806066,0.016580173711799
"FYCO1","brown",-0.982852798945247,1.13439554772839e-08,-0.845997314833541,0.000523645182173704
"ZNF148","brown",-0.985745393545559,4.52564818534169e-09,-0.823129870766561,0.00100464688077745
"POLR2H","brown",0.977655009324614,4.22579503216555e-08,0.839911798278141,0.000628795879903333
"GNL3","brown",0.975425778806847,6.77295594470672e-08,0.609777641627286,0.0352720208537802
"RNF168","brown",-0.988203287968585,1.76399549286643e-09,-0.838200215810105,0.000661125182609879
"METAP1","brown",0.983076778946426,1.06261668198596e-08,0.859208701984454,0.00034229577200706
"DNAJB14","brown",-0.981075197331164,1.85207916939084e-08,-0.798079689459445,0.00186258008040608
"SLC9B2","brown",0.987475815769867,2.37635219529374e-09,0.815765013256243,0.00121585311870252
"ZNF589","brown",-0.928183977852234,1.33245526508185e-05,-0.755276017654825,0.00450581545390924
"APEH","brown",0.972279793083681,1.23044371929622e-07,0.884142269517184,0.000134932352128318
"RNF123","brown",-0.985914935719177,4.26404895734387e-09,-0.837854482649673,0.000667808883726119
"CEP44","brown",0.94631503687192,3.20813976805106e-06,0.848960147204282,0.000477671260628157
"IL15","brown",-0.855631770564965,0.000385606245673702,-0.43479895772205,0.157790487207435
"ABCE1","brown",0.978583649491411,3.42304560772133e-08,0.618127123286304,0.0321751074000862
"F2RL2","brown",-0.924036184272982,1.75182564052965e-05,-0.812004780456714,0.00133606461390985
"ERAP1","brown",-0.881033849902833,0.000153198120399636,-0.475280972604486,0.118391012839972
"CFAP97","brown",0.945548038469046,3.43946437723393e-06,0.526345769438073,0.0787551664597782
"TENT2","brown",0.92119950015892,2.09404743357104e-05,0.705124910935502,0.0104278218695532
"UBLCP1","brown",0.98064766848686,2.06946219658834e-08,0.767552177771659,0.00356269813995528
"GFM2","brown",0.986696757507524,3.20910864370411e-09,0.828594853276675,0.000867149795179544
"UQCRQ","brown",0.985471349882184,4.97544013169344e-09,0.857958104663371,0.000356983731179351
"SLC35A1","brown",-0.899320119888233,6.86531328767329e-05,-0.785411129230217,0.00246774861625878
"STK17A","brown",-0.97611928833792,5.87654964509685e-08,-0.796122384203682,0.00194772972062018
"SLU7","brown",-0.914209822771538,3.16451502526975e-05,-0.519799607603415,0.0832404445711155
"CAMLG","brown",0.946035103186973,3.29109097397644e-06,0.568152933169701,0.0539470724408653
"ZNF12","brown",-0.973083372710653,1.06358052999367e-07,-0.879648040105265,0.000161939041469376
"MIOS","brown",0.991761588551433,2.94778236846764e-10,0.794896426854932,0.00200256064513668
"FABP5","brown",0.990315586944762,6.60076565994774e-10,0.84200773741194,0.000590889374311618
"PEX2","brown",0.985346658922534,5.19155803924233e-09,0.815118268044393,0.00123591168236614
"DNAAF5","brown",0.981973999836144,1.45430261078286e-08,0.835967928104562,0.000705206291629567
"OSGIN2","brown",0.980013362959791,2.42899746866861e-08,0.836041931944106,0.000703709458409926
"TMEM184A","brown",-0.91491914103136,3.0395499194095e-05,-0.775429124533066,0.003041979206853
"DCAF13","brown",0.982195014339939,1.36781431794312e-08,0.654171323549776,0.0210092542548454
"VIRMA","brown",0.905894481510421,4.95408478483609e-05,0.44438606659978,0.14779579354537
"FAM219A","brown",0.915127326942261,3.00362051182719e-05,0.751254414198152,0.00485243176423421
"CCDC171","brown",0.962489006527014,5.49156871095041e-07,0.758052590679163,0.00427767282154517
"ABCA1","brown",0.962660572057852,5.3686842878749e-07,0.613832453978067,0.0337425867285014
"METTL2B","brown",0.90714998778997,4.64237215316029e-05,0.463472523928546,0.129130639706303
"KDM1B","brown",0.912587664358711,3.46552417807519e-05,0.456037477943841,0.136208032882406
"QNG1","brown",0.974023881703336,8.91715104258146e-08,0.885931913232958,0.000125217817627909
"HNRNPK","brown",0.958495095211429,9.04619041861929e-07,0.911257194909142,3.72884877769786e-05
"PIGA","brown",0.973045922139796,1.07093269677038e-07,0.876514109950506,0.000183144661327437
"GAPVD1","brown",0.736728664062299,0.00627434844199178,0.505365926553519,0.0937359741384367
"ATP7A","brown",-0.92531536117491,1.6127482821542e-05,-0.486686255748321,0.108592691311921
"NDUFB6","brown",0.96230256941813,5.62762868809977e-07,0.905203808082394,5.13244074670478e-05
"ARHGAP12","brown",-0.96965002556229,1.92728666211621e-07,-0.894049006634074,8.78013691926862e-05
"WRN","brown",0.924885130779522,1.65851429410649e-05,0.474314056339348,0.119247510654829
"MARCHF8","brown",-0.974639642152783,7.91738639396546e-08,-0.634875722264993,0.0265588773094734
"GTF2A1","brown",0.98470037567096,6.43498855854507e-09,0.795629544226243,0.00196963200172415
"MICU2","brown",0.879079791614392,0.000165633879036702,0.688314439897147,0.0133309624380565
"PCF11","brown",-0.977378608823502,4.49161265239345e-08,-0.879500808719881,0.00016289011541354
"RPUSD4","brown",0.906743242046758,4.7416174798972e-05,0.449548174080274,0.142586624065974
"TTC8","brown",0.873228712093022,0.000207642309624839,0.507222071983177,0.0923388792355467
"NUDT5","brown",0.977818283581337,4.07476413401678e-08,0.865979186682189,0.000270740318582216
"VDAC2","brown",0.977373944003598,4.49621044202169e-08,0.880982032713543,0.000153518163817825
"ABRAXAS2","brown",0.984219554299116,7.50568213534874e-09,0.80574544247442,0.00155620622806473
"QSOX2","brown",0.952770992227,1.70922175458538e-06,0.560985415085723,0.0577467336149763
"ENOX2","brown",0.862383060939222,0.000307119410455399,0.559018605592332,0.0588211378253349
"GHITM","brown",0.99088236397923,4.88709485063384e-10,0.832804103738136,0.000771538537792312
"BORCS5","brown",0.917969066166608,2.54576370429245e-05,0.601639700415235,0.0384900394811246
"DDX21","brown",0.99315273347226,1.17185542983046e-10,0.829469098780453,0.000846577484945542
"BMS1","brown",0.948176429913082,2.69774875784053e-06,0.531879318771352,0.0750946794915226
"STK32C","brown",0.949145920885438,2.45872260927316e-06,0.803885144521604,0.00162670987025663
"CCDC186","brown",-0.973662489066289,9.54914056835081e-08,-0.871740841668812,0.000219544074042385
"FRAT1","brown",-0.983302888331258,9.93877751873377e-09,-0.808957645363157,0.00144001318761775
"TC2N","brown",-0.985130697668918,5.58354703412109e-09,-0.64987020138126,0.0221652965088314
"MOAP1","brown",-0.834870447559957,0.000727694906846124,-0.684318128719255,0.014100984011431
"PTER","brown",0.894931358321963,8.4334829265945e-05,0.429527244967427,0.16346486899989
"TAF1D","brown",0.983593323421535,9.10837394567495e-09,0.645758839003229,0.0233129730577039
"R3HCC1L","brown",-0.913858552508572,3.22787967194494e-05,-0.813265588822528,0.00129478356972264
"CEP57","brown",0.961829424249734,5.98498067044823e-07,0.910093269219766,3.97189746058857e-05
"RPUSD2","brown",0.871392936856179,0.000222402268346559,0.447705669273808,0.144432140705156
"HIF1AN","brown",-0.932353025243629,9.95147607854329e-06,-0.535765600964552,0.0725946511851942
"BAG5","brown",-0.826561877701723,0.000916481562071719,-0.744464419037039,0.00548290581501398
"NOLC1","brown",0.976420332145022,5.51816127893634e-08,0.610463645387573,0.0350098514580877
"ALKBH3","brown",0.862832515466454,0.000302375654469975,0.46294365101609,0.129625976021198
"COPS2","brown",0.989506162398072,9.84716798397352e-10,0.826302268931282,0.000922933828834295
"SGPL1","brown",0.952723400884417,1.71771205696551e-06,0.539274207141281,0.070387185383912
"FRS2","brown",-0.974667197770922,7.87483125693101e-08,-0.857443083932427,0.000363173049231758
"CLMP","brown",-0.981197584772823,1.79332982954683e-08,-0.794941982957375,0.00200050225951219
"BORCS7","brown",-0.965551685392952,3.6057123242434e-07,-0.612251647267273,0.0343330851184214
"TPP1","brown",-0.973019400778412,1.07616371275436e-07,-0.603526241184146,0.0377261391085073
"CYB5R2","brown",0.965540691212329,3.61140276087122e-07,0.758323345238668,0.00425590327506101
"RNF169","brown",-0.959923974831479,7.61101130607737e-07,-0.775464182128387,0.00303979953382606
"ATMIN","brown",-0.938840606151519,6.07820079626206e-06,-0.543917915802143,0.0675371656772605
"ZNF143","brown",0.928946973352974,1.264813473345e-05,0.787372218661781,0.00236542163512934
"PRKCB","brown",-0.843491515715491,0.000565142960554303,-0.414923223586981,0.179851594521439
"CIAO2B","brown",0.978891251712637,3.18582728245444e-08,0.874658152391884,0.0001966881903557
"BLCAP","brown",-0.990782005884201,5.16117695760854e-10,-0.806696146735017,0.0015210937201261
"ZNF592","brown",-0.926467995736428,1.49503247854881e-05,-0.498217425190988,0.0992492326196796
"SAAL1","brown",0.984764271594813,6.30240886327763e-09,0.853938041220229,0.000407543860352251
"CLPX","brown",0.964847700650383,3.98477198266293e-07,0.871204524148872,0.000223962233766229
"ZBTB39","brown",-0.906601458180981,4.77660179921648e-05,-0.782601936159409,0.00262017347758991
"MTMR10","brown",-0.943123373833815,4.25891883035075e-06,-0.548853266975797,0.0645965044483773
"DIS3L","brown",0.749077281061809,0.00504828022610142,0.408861205441545,0.186943340190132
"CCNDBP1","brown",-0.958963076949017,8.55434380282941e-07,-0.767373903982345,0.00357521678959701
"SMAD3","brown",-0.966221962809141,3.27201109518905e-07,-0.576462826429709,0.0497649189776289
"MAPRE2","brown",0.963358946002293,4.89082434833547e-07,0.597538812278791,0.0401884564026523
"MARS1","brown",0.973097882518772,1.06074284147074e-07,0.89220234714666,9.54178433389022e-05
"CNPY4","brown",-0.986619843041668,3.30253148095966e-09,-0.832424584552524,0.000779808289161154
"NUDT21","brown",0.968681851487551,2.25126158050787e-07,0.898988212359018,6.9752119590745e-05
"GOLGA2","brown",-0.824564644481745,0.000967027961156962,-0.455948661160986,0.136294063013356
"CRK","brown",-0.967882506725161,2.55016407266731e-07,-0.794265299330816,0.00203124432622532
"DPEP2","brown",-0.962382765584592,5.56877783982478e-07,-0.906847571759949,4.71600365226835e-05
"CD3D","brown",-0.986113705706892,3.97287120009053e-09,-0.8173218008832,0.0011685970101889
"TEPSIN","brown",-0.979977348438708,2.45081265535994e-08,-0.857122080479902,0.000367072747705444
"MYO5B","brown",-0.859681239111452,0.000336870052019998,-0.416102817628328,0.178491440614785
"IRGQ","brown",0.9878260472702,2.06336628007158e-09,0.804043001126656,0.00162063387166422
"SMG8","brown",0.911775652095938,3.62442898111261e-05,0.720906457263329,0.00815738377243192
"JSRP1","brown",0.976141441439862,5.84956101769161e-08,0.852600614000266,0.000425541803249631
"ANKRD11","brown",-0.909928211311755,4.00734968709759e-05,-0.459045205929482,0.133315420606416
"ZNF641","brown",-0.983516078037822,9.32361328738866e-09,-0.849261564946491,0.000473176010606016
"ZNF701","brown",-0.978006431246986,3.90609316228821e-08,-0.809070561610091,0.00143605378126218
"AXL","brown",-0.952613289829404,1.73748417979946e-06,-0.840162521987125,0.000624164832785143
"NFKBID","brown",0.977334178187504,4.53555731461332e-08,0.628773689853239,0.0285155332914797
"TTYH1","brown",-0.73522213178076,0.00643796801077612,-0.477877299843748,0.116111237732475
"ZNF526","brown",-0.863888187049408,0.000291457876431611,-0.583044017324902,0.046618632388918
"ZNF146","brown",0.983729592126631,8.73834565702236e-09,0.650259136167866,0.0220588987364639
"PLIN4","brown",-0.96670365878773,3.04774378744101e-07,-0.822402722211462,0.00102413795078173
"GPT","brown",-0.894390557531921,8.64465003675343e-05,-0.569595145799822,0.0532042248519663
"KIFC2","brown",-0.968621903912471,2.27266064543053e-07,-0.88916833472223,0.000109046423314201
"TSR1","brown",0.980727673655117,2.02730954980702e-08,0.636966080100918,0.0259115011823773
"NUDT8","brown",0.976389319669675,5.55425517357696e-08,0.859383971705119,0.000340275434990198
"TMC8","brown",-0.946462583181328,3.1650900169233e-06,-0.52109245715829,0.0823411893359663
"KCTD5","brown",0.979537403824461,2.73014000665845e-08,0.87597298640337,0.000187015710617066
"DDB1","brown",0.980290090762438,2.26648778332902e-08,0.872466774724535,0.00021367251989182
"VPS37C","brown",0.91914281814119,2.37355603919773e-05,0.560046214866954,0.0582580677644923
"BEST1","brown",-0.966719081946364,3.04077077985415e-07,-0.871871208819715,0.000218480463188996
"TRANK1","brown",-0.985798356858955,4.44258917206163e-09,-0.648533644967771,0.0225337761778909
"RPSA","brown",0.957464465860802,1.02086888202319e-06,0.55215456361784,0.0626796731215882
"CTNNB1","brown",0.824733082361471,0.000962683938862426,0.482316827122897,0.112280431912446
"COPS6","brown",0.967355089968219,2.76408107137019e-07,0.883432837413166,0.000138942463947181
"PAFAH1B2","brown",0.981928409010601,1.47267409011952e-08,0.833404826234136,0.00075858750607952
"RAB4A","brown",-0.844803666308928,0.000543106944573125,-0.460670854467707,0.131768736134038
"VASN","brown",-0.714016790449873,0.00909761075990252,-0.385466465016388,0.215917908867218
"HOOK3","brown",0.874559111621586,0.000197432284209572,0.41285045214583,0.18225726802131
"RBPJ","brown",0.979506361146422,2.75076821939296e-08,0.878682461609788,0.000168256275781104
"LMBRD1","brown",-0.984145670490204,7.68209086995859e-09,-0.783714286763909,0.00255898377209078
"THAP11","brown",-0.929720970758358,1.19899678923714e-05,-0.817115175239026,0.00117478632621953
"SEPTIN2","brown",0.972530768038886,1.17623903458422e-07,0.884012389867598,0.000135659646662228
"COG7","brown",0.874984785993725,0.00019424969609062,0.745358730137381,0.00539651897320422
"ATF6B","brown",-0.860717501599886,0.000325205865638489,-0.711712700563139,0.00942938791848275
"TRAPPC11","brown",0.829918372311983,0.000836153142644697,0.41290756398867,0.182190716638712
"TMUB2","brown",-0.918318709234741,2.49346893986714e-05,-0.475583891884212,0.118123520986663
"STAT3","brown",0.994730534182992,3.17150588140236e-11,0.816794814960857,0.00118443234155738
"NDUFS5","brown",0.994300362950743,4.69198426839433e-11,0.811793464185052,0.00134308131653872
"LRATD2","brown",-0.984903456138141,6.02115017072222e-09,-0.852011236786302,0.00043366636272888
"SLC16A4","brown",-0.741387727472574,0.00578808301444049,-0.440576274184335,0.151717561296598
"AHCYL1","brown",0.983913598718274,8.25782211860073e-09,0.86147947645329,0.000316831502296535
"DNAJC21","brown",0.937965046351905,6.51617232281002e-06,0.55612259554024,0.0604283400821292
"ZBTB49","brown",-0.960872881643967,6.76247736597804e-07,-0.854254347872938,0.000403375116119638
"USP39","brown",0.96782616965833,2.57236426482808e-07,0.888153301320643,0.000113930744084169
"TNIP2","brown",0.981532533891516,1.64010897588508e-08,0.847290778981556,0.00050317119477267
"SLC35G2","brown",0.849453568825458,0.000470329690725797,0.647966396370705,0.0226915020601814
"LETM1","brown",0.989323805583468,1.07297472671496e-09,0.840568544213853,0.000616721378721008
"SPRY3","brown",-0.944548535361612,3.76053288162523e-06,-0.790706243652941,0.00219892953794336
"E2F6","brown",0.940459828445597,5.32977791076701e-06,0.515714113077493,0.086125952162957
"FEM1B","brown",-0.927236927647709,1.42035274179593e-05,-0.748561043082823,0.00509558192655191
