GeneID,Symbol,Module,Module_kME,PValue_kME,Is_Hub,Predicted_BP,Predicted_MF,Predicted_CC,Predicted_KEGG,log2FoldChange,padj_DE
ENSG00000297431.1,,blue,0.8095010169333827,1.451103804013187e-4,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,-1.744294272308894,0.01023552630377464
ENSG00000289124.2,,blue,-0.8502929993745925,3.013233369100552e-5,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,1.7429949549346084,0.02517169693175488
ENSG00000293324.1,,turquoise,-0.9751469480379028,1.4706851878505114e-10,TRUE,chromosome segregation; nuclear division; mitotic nuclear division; organelle fission; nuclear chromosome segregation,structural constituent of chromatin; structural constituent of ribosome; ligase activity; protein heterodimerization activity; ribonucleoprotein complex binding,"chromosomal region; protein-DNA complex; large ribosomal subunit; ribosome; chromosome, centromeric region",Cell cycle; Alcoholism; Systemic lupus erythematosus; Ribosome; Carbon metabolism,-1.742283928194086,9.386721400597195e-6
ENSG00000287548.2,,brown,-0.8213512809637545,9.57261949973217e-5,TRUE,"alternative mRNA splicing, via spliceosome",Unknown,outer mitochondrial membrane protein complex; mitochondrial outer membrane translocase complex; U12-type spliceosomal complex; proteasome complex; mitochondrial protein-containing complex,Prion disease; Parkinson disease; Spliceosome; Huntington disease; Proteasome,1.7421609006456296,8.941948831461803e-4
ENSG00000306759.1,,blue,0.8753241993833705,8.97438055689586e-6,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,-1.7403823994078589,3.143158498991904e-4
ENSG00000270562.2,FOXP1-DT,brown,0.9384055956346982,7.656379128657842e-8,TRUE,"alternative mRNA splicing, via spliceosome",Unknown,outer mitochondrial membrane protein complex; mitochondrial outer membrane translocase complex; U12-type spliceosomal complex; proteasome complex; mitochondrial protein-containing complex,Prion disease; Parkinson disease; Spliceosome; Huntington disease; Proteasome,-1.7403574973946432,1.0362514096237484e-4
ENSG00000248309.10,MEF2C-AS1,blue,0.7553085022549759,7.163922707037765e-4,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,-1.739354649209552,0.00436908234269064
ENSG00000283674.5,,brown,0.8627433745103696,1.6987434521464246e-5,TRUE,"alternative mRNA splicing, via spliceosome",Unknown,outer mitochondrial membrane protein complex; mitochondrial outer membrane translocase complex; U12-type spliceosomal complex; proteasome complex; mitochondrial protein-containing complex,Prion disease; Parkinson disease; Spliceosome; Huntington disease; Proteasome,-1.7391554737094796,1.0453444604704555e-6
ENSG00000287382.2,,brown,0.965368751457953,1.4616936137725937e-9,TRUE,"alternative mRNA splicing, via spliceosome",Unknown,outer mitochondrial membrane protein complex; mitochondrial outer membrane translocase complex; U12-type spliceosomal complex; proteasome complex; mitochondrial protein-containing complex,Prion disease; Parkinson disease; Spliceosome; Huntington disease; Proteasome,-1.7390328314921173,2.231147715412937e-5
ENSG00000302963.1,,brown,-0.8762486878202398,8.540573494106241e-6,TRUE,"alternative mRNA splicing, via spliceosome",Unknown,outer mitochondrial membrane protein complex; mitochondrial outer membrane translocase complex; U12-type spliceosomal complex; proteasome complex; mitochondrial protein-containing complex,Prion disease; Parkinson disease; Spliceosome; Huntington disease; Proteasome,1.7389977411789297,5.098630205465344e-4
ENSG00000294389.1,,brown,0.9011089778878147,1.9028276319637869e-6,TRUE,"alternative mRNA splicing, via spliceosome",Unknown,outer mitochondrial membrane protein complex; mitochondrial outer membrane translocase complex; U12-type spliceosomal complex; proteasome complex; mitochondrial protein-containing complex,Prion disease; Parkinson disease; Spliceosome; Huntington disease; Proteasome,-1.7381369620169391,8.419169312132168e-5
ENSG00000236140.2,,brown,0.855695495227756,2.36504970481348e-5,TRUE,"alternative mRNA splicing, via spliceosome",Unknown,outer mitochondrial membrane protein complex; mitochondrial outer membrane translocase complex; U12-type spliceosomal complex; proteasome complex; mitochondrial protein-containing complex,Prion disease; Parkinson disease; Spliceosome; Huntington disease; Proteasome,-1.7372442277779296,8.479579028119972e-4
ENSG00000229196.5,LINC03008,brown,0.895752354860518,2.7126863444792448e-6,TRUE,"alternative mRNA splicing, via spliceosome",Unknown,outer mitochondrial membrane protein complex; mitochondrial outer membrane translocase complex; U12-type spliceosomal complex; proteasome complex; mitochondrial protein-containing complex,Prion disease; Parkinson disease; Spliceosome; Huntington disease; Proteasome,-1.735222061982268,0.00201179081386616
ENSG00000233093.9,LINC00892,brown,-0.9105895663725341,9.643852312219622e-7,TRUE,"alternative mRNA splicing, via spliceosome",Unknown,outer mitochondrial membrane protein complex; mitochondrial outer membrane translocase complex; U12-type spliceosomal complex; proteasome complex; mitochondrial protein-containing complex,Prion disease; Parkinson disease; Spliceosome; Huntington disease; Proteasome,1.73500976687218,0.02498059672346817
ENSG00000272501.2,,turquoise,-0.858543426909082,2.073414756057617e-5,TRUE,chromosome segregation; nuclear division; mitotic nuclear division; organelle fission; nuclear chromosome segregation,structural constituent of chromatin; structural constituent of ribosome; ligase activity; protein heterodimerization activity; ribonucleoprotein complex binding,"chromosomal region; protein-DNA complex; large ribosomal subunit; ribosome; chromosome, centromeric region",Cell cycle; Alcoholism; Systemic lupus erythematosus; Ribosome; Carbon metabolism,-1.7346475516446358,3.291717489088393e-7
ENSG00000304717.1,,turquoise,0.7666852355054092,5.305702076909909e-4,TRUE,chromosome segregation; nuclear division; mitotic nuclear division; organelle fission; nuclear chromosome segregation,structural constituent of chromatin; structural constituent of ribosome; ligase activity; protein heterodimerization activity; ribonucleoprotein complex binding,"chromosomal region; protein-DNA complex; large ribosomal subunit; ribosome; chromosome, centromeric region",Cell cycle; Alcoholism; Systemic lupus erythematosus; Ribosome; Carbon metabolism,1.7326849318870896,0.00653345333169782
ENSG00000304746.1,,blue,0.8760191490931736,8.646598993419349e-6,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,-1.7320260272947143,5.405837939265575e-4
ENSG00000257718.2,CPNE8-AS1,turquoise,0.7204066807252486,0.0016447753407344316,TRUE,chromosome segregation; nuclear division; mitotic nuclear division; organelle fission; nuclear chromosome segregation,structural constituent of chromatin; structural constituent of ribosome; ligase activity; protein heterodimerization activity; ribonucleoprotein complex binding,"chromosomal region; protein-DNA complex; large ribosomal subunit; ribosome; chromosome, centromeric region",Cell cycle; Alcoholism; Systemic lupus erythematosus; Ribosome; Carbon metabolism,1.7319868848157534,0.03734106486255195
ENSG00000287124.3,,blue,0.9168839341135101,5.88519302946808e-7,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,-1.7317147383133038,0.00268748082460311
ENSG00000251396.10,LINC01301,brown,-0.7979191266754605,2.1222853620417241e-4,TRUE,"alternative mRNA splicing, via spliceosome",Unknown,outer mitochondrial membrane protein complex; mitochondrial outer membrane translocase complex; U12-type spliceosomal complex; proteasome complex; mitochondrial protein-containing complex,Prion disease; Parkinson disease; Spliceosome; Huntington disease; Proteasome,1.729590319884725,0.00267067464486167
ENSG00000300135.1,,turquoise,-0.7242894489110658,0.0015085699053811147,TRUE,chromosome segregation; nuclear division; mitotic nuclear division; organelle fission; nuclear chromosome segregation,structural constituent of chromatin; structural constituent of ribosome; ligase activity; protein heterodimerization activity; ribonucleoprotein complex binding,"chromosomal region; protein-DNA complex; large ribosomal subunit; ribosome; chromosome, centromeric region",Cell cycle; Alcoholism; Systemic lupus erythematosus; Ribosome; Carbon metabolism,-1.7293590903699831,0.00909382375055621
ENSG00000302088.1,,blue,0.9164274528987093,6.107633162554253e-7,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,-1.728567258303693,0.00812787190817612
ENSG00000204584.1,TAC4-AS1,turquoise,-0.7929425377138682,2.4807760067426546e-4,TRUE,chromosome segregation; nuclear division; mitotic nuclear division; organelle fission; nuclear chromosome segregation,structural constituent of chromatin; structural constituent of ribosome; ligase activity; protein heterodimerization activity; ribonucleoprotein complex binding,"chromosomal region; protein-DNA complex; large ribosomal subunit; ribosome; chromosome, centromeric region",Cell cycle; Alcoholism; Systemic lupus erythematosus; Ribosome; Carbon metabolism,-1.726316852765245,3.665838984391278e-5
ENSG00000250075.8,,blue,0.7030363165633866,0.0023822804084971195,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,-1.7243639024294533,0.02760747703187248
ENSG00000301384.1,,blue,0.7087134412526989,0.002116584958543816,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,-1.723646509030799,0.00771074730676504
ENSG00000306026.1,,blue,0.9010659747660819,1.9084030283662107e-6,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,-1.722617708504666,3.7464946657128205e-4
ENSG00000251072.3,LMNB1-DT,turquoise,0.9202215303247204,4.457580047394566e-7,TRUE,chromosome segregation; nuclear division; mitotic nuclear division; organelle fission; nuclear chromosome segregation,structural constituent of chromatin; structural constituent of ribosome; ligase activity; protein heterodimerization activity; ribonucleoprotein complex binding,"chromosomal region; protein-DNA complex; large ribosomal subunit; ribosome; chromosome, centromeric region",Cell cycle; Alcoholism; Systemic lupus erythematosus; Ribosome; Carbon metabolism,1.72174028678052,0.01824427023133346
ENSG00000288833.3,,blue,0.934655725295332,1.1463064091479004e-7,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,-1.7206055979259571,8.806069203012786e-5
ENSG00000176236.6,RPP38-DT,blue,0.8373868581327433,5.184851418802443e-5,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,-1.7204691608553635,0.00821272814195903
ENSG00000296908.1,,turquoise,0.9210846892971375,4.140420924643298e-7,TRUE,chromosome segregation; nuclear division; mitotic nuclear division; organelle fission; nuclear chromosome segregation,structural constituent of chromatin; structural constituent of ribosome; ligase activity; protein heterodimerization activity; ribonucleoprotein complex binding,"chromosomal region; protein-DNA complex; large ribosomal subunit; ribosome; chromosome, centromeric region",Cell cycle; Alcoholism; Systemic lupus erythematosus; Ribosome; Carbon metabolism,1.7203035205341626,1.8663762753174288e-6
ENSG00000297637.1,,brown,0.8388922964436714,4.878605241416924e-5,TRUE,"alternative mRNA splicing, via spliceosome",Unknown,outer mitochondrial membrane protein complex; mitochondrial outer membrane translocase complex; U12-type spliceosomal complex; proteasome complex; mitochondrial protein-containing complex,Prion disease; Parkinson disease; Spliceosome; Huntington disease; Proteasome,-1.719871057304046,0.03292501125407032
ENSG00000309195.1,,turquoise,-0.9502637306071753,1.769190902597075e-8,TRUE,chromosome segregation; nuclear division; mitotic nuclear division; organelle fission; nuclear chromosome segregation,structural constituent of chromatin; structural constituent of ribosome; ligase activity; protein heterodimerization activity; ribonucleoprotein complex binding,"chromosomal region; protein-DNA complex; large ribosomal subunit; ribosome; chromosome, centromeric region",Cell cycle; Alcoholism; Systemic lupus erythematosus; Ribosome; Carbon metabolism,-1.7171973213767462,1.4468154174279306e-4
ENSG00000267764.2,CTIF-AS1,green,0.7087697631482256,0.002114075027750122,TRUE,calcium ion transport; regulation of monoatomic ion transport; calcium ion transmembrane transport; regulation of metal ion transport; actin filament organization,actin binding; monoatomic cation channel activity; monoatomic ion channel activity; channel activity; passive transmembrane transporter activity,cell-cell junction; actin cytoskeleton; actomyosin; stress fiber; contractile actin filament bundle,Unknown,1.7167650098778315,0.04336179862174278
ENSG00000296242.1,,turquoise,-0.8975011533388897,2.4212989336970724e-6,TRUE,chromosome segregation; nuclear division; mitotic nuclear division; organelle fission; nuclear chromosome segregation,structural constituent of chromatin; structural constituent of ribosome; ligase activity; protein heterodimerization activity; ribonucleoprotein complex binding,"chromosomal region; protein-DNA complex; large ribosomal subunit; ribosome; chromosome, centromeric region",Cell cycle; Alcoholism; Systemic lupus erythematosus; Ribosome; Carbon metabolism,-1.7166812197361674,0.00210172385260183
ENSG00000289707.2,,brown,0.9671111180281721,1.0231439625675958e-9,TRUE,"alternative mRNA splicing, via spliceosome",Unknown,outer mitochondrial membrane protein complex; mitochondrial outer membrane translocase complex; U12-type spliceosomal complex; proteasome complex; mitochondrial protein-containing complex,Prion disease; Parkinson disease; Spliceosome; Huntington disease; Proteasome,-1.7165107397081445,0.00193587229058107
ENSG00000274270.2,,blue,0.7838322020458919,3.266993705242631e-4,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,-1.716401937379031,5.309912527540742e-6
ENSG00000295007.1,,blue,0.8582438914939582,2.1025909102264605e-5,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,-1.7138000867740175,0.00659574509035102
ENSG00000272282.2,LINC02084,blue,0.7843393454529008,3.2184010915943225e-4,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,-1.7135238736894198,0.02318482743388394
ENSG00000305862.1,,brown,-0.8986139915803933,2.250009698984024e-6,TRUE,"alternative mRNA splicing, via spliceosome",Unknown,outer mitochondrial membrane protein complex; mitochondrial outer membrane translocase complex; U12-type spliceosomal complex; proteasome complex; mitochondrial protein-containing complex,Prion disease; Parkinson disease; Spliceosome; Huntington disease; Proteasome,1.713298922709095,3.3060430592653483e-4
ENSG00000295087.1,,blue,-0.8806811772306009,6.6974947095150215e-6,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,1.7128480742356498,2.2803242624377615e-10
ENSG00000251432.9,LINC02615,blue,0.890756770971013,3.7131987729052792e-6,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,-1.7117884425902403,2.493950525882355e-5
ENSG00000298264.1,,turquoise,-0.9248514542334371,2.97023459257698e-7,TRUE,chromosome segregation; nuclear division; mitotic nuclear division; organelle fission; nuclear chromosome segregation,structural constituent of chromatin; structural constituent of ribosome; ligase activity; protein heterodimerization activity; ribonucleoprotein complex binding,"chromosomal region; protein-DNA complex; large ribosomal subunit; ribosome; chromosome, centromeric region",Cell cycle; Alcoholism; Systemic lupus erythematosus; Ribosome; Carbon metabolism,-1.7116960809914237,3.217977024771085e-4
ENSG00000288585.2,,brown,0.7306466146471485,0.0013054864266404257,TRUE,"alternative mRNA splicing, via spliceosome",Unknown,outer mitochondrial membrane protein complex; mitochondrial outer membrane translocase complex; U12-type spliceosomal complex; proteasome complex; mitochondrial protein-containing complex,Prion disease; Parkinson disease; Spliceosome; Huntington disease; Proteasome,-1.7103386306823336,0.00306889713072774
ENSG00000290786.2,,turquoise,0.7409539076846555,0.0010239490536823308,TRUE,chromosome segregation; nuclear division; mitotic nuclear division; organelle fission; nuclear chromosome segregation,structural constituent of chromatin; structural constituent of ribosome; ligase activity; protein heterodimerization activity; ribonucleoprotein complex binding,"chromosomal region; protein-DNA complex; large ribosomal subunit; ribosome; chromosome, centromeric region",Cell cycle; Alcoholism; Systemic lupus erythematosus; Ribosome; Carbon metabolism,1.7092034870561332,0.0144262029250842
ENSG00000303708.1,,blue,0.8536503209911026,2.595065205011288e-5,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,-1.7079708551047696,0.00350943396233627
ENSG00000285895.1,,turquoise,-0.8444960642026744,3.868034946214272e-5,TRUE,chromosome segregation; nuclear division; mitotic nuclear division; organelle fission; nuclear chromosome segregation,structural constituent of chromatin; structural constituent of ribosome; ligase activity; protein heterodimerization activity; ribonucleoprotein complex binding,"chromosomal region; protein-DNA complex; large ribosomal subunit; ribosome; chromosome, centromeric region",Cell cycle; Alcoholism; Systemic lupus erythematosus; Ribosome; Carbon metabolism,-1.7069402319589777,0.01124331980869808
ENSG00000228839.6,PIK3IP1-DT,blue,0.8709295979304903,1.1298955513873473e-5,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,-1.706476123406495,3.7643932652987194e-4
ENSG00000261584.1,,brown,0.8710892596345999,1.1206430217194071e-5,TRUE,"alternative mRNA splicing, via spliceosome",Unknown,outer mitochondrial membrane protein complex; mitochondrial outer membrane translocase complex; U12-type spliceosomal complex; proteasome complex; mitochondrial protein-containing complex,Prion disease; Parkinson disease; Spliceosome; Huntington disease; Proteasome,-1.7064227875613218,1.7909973149621698e-4
ENSG00000296816.1,,turquoise,0.9005305487746127,1.9789860994301933e-6,TRUE,chromosome segregation; nuclear division; mitotic nuclear division; organelle fission; nuclear chromosome segregation,structural constituent of chromatin; structural constituent of ribosome; ligase activity; protein heterodimerization activity; ribonucleoprotein complex binding,"chromosomal region; protein-DNA complex; large ribosomal subunit; ribosome; chromosome, centromeric region",Cell cycle; Alcoholism; Systemic lupus erythematosus; Ribosome; Carbon metabolism,1.704329575031684,0.00126131883834187
ENSG00000290003.1,,brown,0.9441022808885593,3.9413448984662197e-8,TRUE,"alternative mRNA splicing, via spliceosome",Unknown,outer mitochondrial membrane protein complex; mitochondrial outer membrane translocase complex; U12-type spliceosomal complex; proteasome complex; mitochondrial protein-containing complex,Prion disease; Parkinson disease; Spliceosome; Huntington disease; Proteasome,-1.7024325916339569,0.00384839316707966
ENSG00000231133.9,HAR1B,brown,0.719173872577788,0.0016900556821312248,TRUE,"alternative mRNA splicing, via spliceosome",Unknown,outer mitochondrial membrane protein complex; mitochondrial outer membrane translocase complex; U12-type spliceosomal complex; proteasome complex; mitochondrial protein-containing complex,Prion disease; Parkinson disease; Spliceosome; Huntington disease; Proteasome,-1.701725461803482,0.00527411823535266
ENSG00000293430.2,,brown,0.766036457575307,5.399697064470358e-4,TRUE,"alternative mRNA splicing, via spliceosome",Unknown,outer mitochondrial membrane protein complex; mitochondrial outer membrane translocase complex; U12-type spliceosomal complex; proteasome complex; mitochondrial protein-containing complex,Prion disease; Parkinson disease; Spliceosome; Huntington disease; Proteasome,-1.7007969836736618,0.00265019899980014
ENSG00000289496.3,,blue,0.8495232125601515,3.1166717698205614e-5,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,-1.7004005217873506,1.1346531305259252e-6
ENSG00000272072.1,,blue,0.9007940505448706,1.943978958926239e-6,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,-1.7001708488796163,3.899570276954626e-5
ENSG00000260442.8,ATP2A1-AS1,blue,-0.7966413126267649,2.2099471992530242e-4,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,1.6997782129496402,1.3426895553558587e-4
ENSG00000299996.1,,brown,-0.8983410066960832,2.291049380146886e-6,TRUE,"alternative mRNA splicing, via spliceosome",Unknown,outer mitochondrial membrane protein complex; mitochondrial outer membrane translocase complex; U12-type spliceosomal complex; proteasome complex; mitochondrial protein-containing complex,Prion disease; Parkinson disease; Spliceosome; Huntington disease; Proteasome,1.699286497239669,0.0204563734476482
ENSG00000258034.2,,blue,0.9289114304988577,2.035698392135889e-7,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,-1.6989358265105312,0.00333091053640969
ENSG00000259347.10,SMAD3-DT,turquoise,-0.7059065180387949,0.002244770346418174,TRUE,chromosome segregation; nuclear division; mitotic nuclear division; organelle fission; nuclear chromosome segregation,structural constituent of chromatin; structural constituent of ribosome; ligase activity; protein heterodimerization activity; ribonucleoprotein complex binding,"chromosomal region; protein-DNA complex; large ribosomal subunit; ribosome; chromosome, centromeric region",Cell cycle; Alcoholism; Systemic lupus erythematosus; Ribosome; Carbon metabolism,-1.6987679398744546,0.00665027315668338
ENSG00000272432.1,,brown,0.9428411284223542,4.591982492159027e-8,TRUE,"alternative mRNA splicing, via spliceosome",Unknown,outer mitochondrial membrane protein complex; mitochondrial outer membrane translocase complex; U12-type spliceosomal complex; proteasome complex; mitochondrial protein-containing complex,Prion disease; Parkinson disease; Spliceosome; Huntington disease; Proteasome,-1.6985547211386385,0.00295148425616779
ENSG00000212694.8,LINC01089,turquoise,-0.9828724940329636,1.1081609231949627e-11,TRUE,chromosome segregation; nuclear division; mitotic nuclear division; organelle fission; nuclear chromosome segregation,structural constituent of chromatin; structural constituent of ribosome; ligase activity; protein heterodimerization activity; ribonucleoprotein complex binding,"chromosomal region; protein-DNA complex; large ribosomal subunit; ribosome; chromosome, centromeric region",Cell cycle; Alcoholism; Systemic lupus erythematosus; Ribosome; Carbon metabolism,-1.6979844929640162,1.6263052502966213e-7
ENSG00000234129.11,HCCS-DT,brown,-0.9489508807039075,2.1156919331080446e-8,TRUE,"alternative mRNA splicing, via spliceosome",Unknown,outer mitochondrial membrane protein complex; mitochondrial outer membrane translocase complex; U12-type spliceosomal complex; proteasome complex; mitochondrial protein-containing complex,Prion disease; Parkinson disease; Spliceosome; Huntington disease; Proteasome,1.696909671000515,6.466662676196783e-7
ENSG00000290556.2,,turquoise,-0.8323108673456966,6.338499735819671e-5,TRUE,chromosome segregation; nuclear division; mitotic nuclear division; organelle fission; nuclear chromosome segregation,structural constituent of chromatin; structural constituent of ribosome; ligase activity; protein heterodimerization activity; ribonucleoprotein complex binding,"chromosomal region; protein-DNA complex; large ribosomal subunit; ribosome; chromosome, centromeric region",Cell cycle; Alcoholism; Systemic lupus erythematosus; Ribosome; Carbon metabolism,-1.6966903603286638,3.6181368763465047e-6
ENSG00000307181.1,,blue,0.9719630422252925,3.3908539858668985e-10,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,-1.6955587275171955,1.7524684471011525e-4
ENSG00000293171.2,,blue,0.7500307909311424,8.191310195469733e-4,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,-1.6944885430313128,0.04849169119192084
ENSG00000245552.10,LNCRNA-IUR,brown,0.9253823360890412,2.8304936310101805e-7,TRUE,"alternative mRNA splicing, via spliceosome",Unknown,outer mitochondrial membrane protein complex; mitochondrial outer membrane translocase complex; U12-type spliceosomal complex; proteasome complex; mitochondrial protein-containing complex,Prion disease; Parkinson disease; Spliceosome; Huntington disease; Proteasome,-1.6944807955831005,7.552602922943345e-7
ENSG00000300350.1,,blue,0.8013637731484617,1.900218989680701e-4,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,-1.6937580664468617,6.332496220285618e-4
ENSG00000297105.1,,blue,0.816122964989058,1.1542491407144212e-4,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,-1.6934827469445966,0.00216301024348079
ENSG00000259577.3,CERNA1,blue,0.7984356811649511,2.0876764374501745e-4,TRUE,Unknown,antigen binding; peptide antigen binding; immune receptor activity,immunoglobulin complex; MHC protein complex; lumenal side of endoplasmic reticulum membrane; SMN complex; late endosome membrane,Asthma; Allograft rejection; Staphylococcus aureus infection; Antigen processing and presentation; Autoimmune thyroid disease,-1.6931112678979563,3.187458088032164e-4
