GeneID,Symbol,Module,Module_kME,PValue_kME,Is_Hub,Predicted_BP,Predicted_MF,Predicted_CC,Predicted_KEGG,log2FoldChange,padj_DE
ENSG00000300261.1,,brown,0.5080028336465493,8.18719528857794e-4,FALSE,"alternative mRNA splicing, via spliceosome; RNA splicing, via transesterification reactions; RNA splicing, via transesterification reactions with bulged adenosine as nucleophile; mRNA splicing, via spliceosome; mRNA processing",Unknown,Unknown,Spliceosome,NA,NA
ENSG00000300281.1,,turquoise,-0.4958709561711336,0.0011386753451275169,FALSE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,NA,NA
ENSG00000300294.1,,turquoise,0.4820067434562366,0.0016361331683964638,FALSE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,NA,NA
ENSG00000300365.1,,turquoise,0.5702640285563112,1.2222705941610431e-4,FALSE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,NA,NA
ENSG00000300414.1,,turquoise,-0.34508050030910514,0.029201706775532122,FALSE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,NA,NA
ENSG00000300428.1,,brown,0.6789877436177663,1.4629443023918686e-6,FALSE,"alternative mRNA splicing, via spliceosome; RNA splicing, via transesterification reactions; RNA splicing, via transesterification reactions with bulged adenosine as nucleophile; mRNA splicing, via spliceosome; mRNA processing",Unknown,Unknown,Spliceosome,NA,NA
ENSG00000300467.1,,brown,0.5780806230217268,9.364613929763121e-5,FALSE,"alternative mRNA splicing, via spliceosome; RNA splicing, via transesterification reactions; RNA splicing, via transesterification reactions with bulged adenosine as nucleophile; mRNA splicing, via spliceosome; mRNA processing",Unknown,Unknown,Spliceosome,NA,NA
ENSG00000300477.1,,turquoise,-0.5845415154822392,7.475330752144458e-5,FALSE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,NA,NA
ENSG00000300499.1,,brown,0.5914318375270764,5.8473019254752036e-5,FALSE,"alternative mRNA splicing, via spliceosome; RNA splicing, via transesterification reactions; RNA splicing, via transesterification reactions with bulged adenosine as nucleophile; mRNA splicing, via spliceosome; mRNA processing",Unknown,Unknown,Spliceosome,NA,NA
ENSG00000300506.1,,turquoise,-0.34396786553456754,0.029760931212817927,FALSE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,NA,NA
ENSG00000300557.1,,blue,0.48021780999744285,0.0017126045668764875,FALSE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,NA,NA
ENSG00000300583.1,,turquoise,0.6056584634853075,3.4580061645033036e-5,FALSE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,NA,NA
ENSG00000300615.1,,blue,-0.5494365844000405,2.4076562042135157e-4,FALSE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,NA,NA
